frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.017,9.867,1.456,-0.55725,-0.80153,-3.58779
1,0.033,0.059,9.869,1.732,-0.73654,-2.49539,-2.88416
2,0.067,-0.074,9.995,1.680,0.39337,-3.98028,-2.86132
3,0.100,-0.191,9.858,1.680,2.54990,-3.43104,-2.89273
4,0.133,-0.199,9.982,1.843,2.77863,-2.74498,-1.79360
5,0.167,-0.175,9.834,1.780,3.07226,-1.80490,-0.76614
6,0.200,-0.271,9.636,1.922,1.86310,0.65040,-0.39836
7,0.233,-0.294,9.684,1.979,-0.76130,2.65912,-0.55210
8,0.267,-0.050,9.755,1.933,-0.48400,3.64502,0.13236
9,0.300,0.107,9.582,2.095,-0.53795,2.47473,-0.18841
10,0.333,0.225,9.668,2.075,-0.88043,0.67402,-0.47209
11,0.367,-0.003,9.653,1.972,-1.86758,-0.12856,-1.00926
12,0.400,0.061,9.627,1.851,-3.26964,-0.27986,-1.19204
13,0.433,-0.128,9.690,1.763,-4.42825,-0.01866,-1.46310
14,0.467,0.550,9.724,1.768,0.74760,-1.63782,-3.03263
15,0.500,0.321,9.911,1.834,3.36758,-7.71671,-4.09595
16,0.533,-0.396,9.575,1.471,-5.87070,-2.52856,-5.38817
17,0.567,-0.664,9.654,0.873,-9.70262,4.94612,-12.37261
18,0.600,-0.996,10.000,1.141,-8.71602,7.16828,-3.81961
19,0.633,0.045,10.083,1.421,-6.63512,3.98977,-0.20974
20,0.667,-0.169,9.668,1.747,-5.73480,-6.12133,1.26222
21,0.700,-0.183,9.352,1.548,-6.40449,-8.76544,4.39925
22,0.733,-0.103,9.648,1.561,-7.98069,-7.60091,8.19227
23,0.767,-0.246,9.975,1.815,2.84636,-0.92311,8.74430
24,0.800,-0.533,10.223,1.300,7.38243,4.50438,7.42335
25,0.833,0.416,9.953,0.556,1.86852,3.69475,8.29021
26,0.867,0.896,10.382,0.230,-4.70095,-0.62735,3.95886
27,0.900,0.634,11.427,0.294,-1.66591,-4.35247,-7.21409
28,0.933,-0.200,10.398,0.446,9.54490,2.35485,-10.59613
29,0.967,-0.041,9.145,0.762,9.69238,5.42477,-5.53525
30,1.000,0.199,9.380,0.585,9.21841,3.99399,-2.80226
31,1.033,0.369,9.386,0.771,10.44498,1.76106,-0.84056
32,1.067,0.490,9.111,0.684,11.23070,-0.78774,1.40363
33,1.100,0.193,9.226,0.563,6.15523,-2.77770,0.41879
34,1.133,0.439,9.609,0.204,8.38074,-5.54654,0.30401
35,1.167,0.390,9.682,0.290,8.14357,-5.79852,5.53538
36,1.200,0.305,10.229,0.129,7.48941,-4.63412,4.68603
37,1.233,0.664,10.656,0.406,8.60575,-4.35570,-0.22247
38,1.267,0.768,10.473,0.249,12.76952,-11.10562,-0.69348
39,1.300,0.934,10.121,0.198,14.34370,-8.52951,-5.23863
40,1.333,-0.160,11.272,0.083,-10.99102,1.84064,-14.04383
41,1.367,-1.076,11.211,1.422,-10.96280,29.81615,-14.54053
42,1.400,-1.031,11.624,2.713,-8.74515,40.70790,-8.79914
43,1.433,0.802,10.160,3.419,-6.86632,31.45029,-1.69713
44,1.467,1.067,9.557,4.347,-13.00711,14.59429,-6.27776
45,1.500,0.312,10.203,4.740,-2.85964,5.72360,-11.66606
46,1.533,0.140,9.579,3.396,1.09263,-0.99475,-12.70512
47,1.567,-0.619,8.751,2.676,-9.26174,-0.39297,3.08583
48,1.600,-0.744,9.134,2.441,-13.49357,4.09330,8.96205
49,1.633,-0.127,9.599,2.000,-10.08633,-0.51968,8.98051
50,1.667,-0.263,9.056,1.465,-3.85579,-5.30539,5.53305
51,1.700,-0.110,8.641,1.437,-2.76626,-3.60422,1.68295
52,1.733,-0.140,8.953,1.153,-1.50689,-5.81065,2.55901
53,1.767,-0.257,8.982,1.024,3.20827,-6.62635,1.43845
54,1.800,-0.506,8.944,0.480,-1.77202,-5.28892,-0.52320
55,1.833,-0.334,8.991,0.054,-4.61924,-1.14493,-5.95727
56,1.867,-0.419,8.791,-0.017,-8.28908,3.19960,-13.51741
57,1.900,-1.132,9.497,0.233,-6.22595,4.59761,-11.69388
58,1.933,-0.640,10.736,-0.428,-10.52623,2.58537,4.39663
59,1.967,-0.342,9.835,-0.122,-7.06110,2.55183,3.26423
60,2.000,-0.836,11.325,0.238,-9.00905,20.37545,-7.23197
61,2.033,1.272,14.255,3.325,-39.42100,20.82152,11.39764
62,2.067,0.661,12.656,4.980,-0.18075,-37.14902,25.54049
63,2.100,-0.938,9.361,4.721,-1.34595,-13.87963,6.67361
64,2.133,-0.599,9.768,3.989,-5.28916,-1.05106,3.67420
