frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
89,2.967,-0.538,9.468,0.974,7.32842,-0.44278,-0.58595
90,3.000,-0.399,9.271,0.464,10.20280,-1.48518,-3.82811
91,3.033,0.053,8.765,0.342,7.97991,-1.11403,-8.66303
92,3.067,-0.389,8.339,0.096,9.07906,2.59806,-13.28995
93,3.100,-1.169,9.543,0.352,0.03020,8.73803,-7.45886
94,3.133,-0.510,9.331,0.283,-3.82257,9.42241,-2.53423
95,3.167,-0.183,9.002,-0.501,-2.43049,0.47340,-6.61733
96,3.200,-0.868,10.923,-0.421,-8.80152,11.29841,-4.32439
97,3.233,0.527,13.487,1.765,-57.05576,7.27744,21.48880
98,3.267,0.933,13.799,5.000,-20.07041,-32.81076,29.63456
99,3.300,-2.797,10.379,4.609,6.30758,-16.09331,10.14523
100,3.333,-1.492,9.877,3.211,-9.19664,20.53095,9.77883
101,3.367,0.176,10.751,3.304,6.97346,12.71084,16.76967
102,3.400,0.368,9.478,2.957,8.80487,-4.95675,13.36466
103,3.433,1.694,8.956,2.355,-2.86469,-6.54232,-3.22359
104,3.467,0.589,9.398,1.601,1.18967,-10.82385,-12.91667
105,3.500,0.083,9.042,1.880,14.82195,-9.65059,-9.03362
106,3.533,-0.398,8.685,1.561,17.33128,-6.81122,-1.38366
107,3.567,-0.241,9.120,1.062,9.17264,-0.10605,-0.80147
108,3.600,0.161,9.540,1.007,5.25854,2.15448,-2.49397
109,3.633,0.219,9.300,0.537,9.17299,-2.05151,-0.31685
110,3.667,0.000,8.460,0.476,10.56313,-6.89575,6.50863
111,3.700,0.600,8.468,0.706,10.28689,-6.21691,13.45816
112,3.733,0.747,9.881,0.715,5.42226,-6.78219,3.71029
113,3.767,0.312,9.969,0.512,1.05454,-6.79468,-2.76457
114,3.800,0.903,10.187,-0.169,9.69394,-0.08829,-5.99958
115,3.833,1.029,10.270,0.198,-1.33063,-18.37258,-5.02525
116,3.867,-1.335,12.252,1.327,-23.64576,8.76002,-17.67656
117,3.900,-1.638,12.771,4.335,-33.21407,45.35137,-33.79322
118,3.933,0.457,11.343,4.054,-3.45490,28.45529,-25.06314
119,3.967,0.874,10.049,4.765,2.33480,-10.72976,-12.15571
120,4.000,0.500,9.427,3.426,4.12540,-16.54808,-13.83520
121,4.033,-0.235,9.139,2.807,-6.44687,-3.39138,-16.15416
122,4.067,-1.954,9.054,2.040,-15.14681,3.82396,-1.95427
123,4.100,-1.446,9.084,2.031,-14.52793,8.93830,10.52116
124,4.133,-0.537,9.367,1.995,-4.57811,5.93647,11.27416
125,4.167,0.499,9.180,1.941,7.87205,7.19132,6.68139
126,4.200,0.382,8.640,1.532,2.05714,-1.60013,2.78350
127,4.233,-0.497,8.752,1.206,2.86653,-4.85028,2.98005
128,4.267,-0.453,9.153,1.052,2.87378,-3.57879,-2.03474
129,4.300,-0.220,8.686,1.016,-1.11931,-3.51356,-6.41130
130,4.333,-0.273,8.608,0.462,-4.19523,-3.22114,-9.92668
131,4.367,-0.344,9.295,0.130,-2.63498,-3.15749,-10.40253
132,4.400,-0.290,10.194,0.120,-6.45524,-4.09602,-3.53689
133,4.433,-0.668,9.861,0.007,-7.86522,-8.24840,-3.89736
134,4.467,-1.332,10.031,-0.559,-9.26787,-0.49694,-5.47606
135,4.500,0.270,12.308,0.775,-27.00783,8.99599,8.56739
136,4.533,1.844,12.972,2.405,-29.70464,-12.32904,29.83181
137,4.567,-1.916,11.971,3.914,-2.74445,-27.59098,17.37580
138,4.600,-2.411,9.928,4.147,-3.64491,3.92232,8.92547
139,4.633,-0.456,9.926,3.229,12.86933,23.19532,13.40079
140,4.667,0.290,10.074,2.894,17.52638,19.74280,14.56210
141,4.700,1.152,8.976,2.282,7.01344,3.15102,5.96952
142,4.733,1.369,8.774,2.029,-1.29771,-2.78141,-9.02149
143,4.767,0.513,8.811,1.406,-0.36973,-2.78445,-14.90909
144,4.800,0.028,9.040,1.655,3.16049,6.65850,-7.68042
145,4.833,-0.511,9.698,0.971,3.54802,11.49854,2.60826
146,4.867,0.061,9.584,0.796,6.72863,11.37690,6.26506
147,4.900,0.984,9.625,0.942,7.90905,1.84899,7.33440
