frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.031,10.154,1.587,-1.98473,-3.28244,-1.62595
1,0.033,0.084,10.054,1.609,2.85249,-3.86790,-1.05743
2,0.067,-0.007,9.724,1.784,2.32914,-4.59654,-1.58666
3,0.100,0.122,9.795,1.642,2.62930,-5.14239,-2.38469
4,0.133,-0.068,9.784,1.693,3.15506,-4.20444,-1.89480
5,0.167,0.083,10.495,1.988,7.56388,-4.01906,-1.42652
6,0.200,0.239,9.680,2.274,13.39986,-7.17672,-0.67739
7,0.233,-0.074,9.098,1.889,1.66029,-6.93153,-2.72806
8,0.267,-0.101,9.346,1.788,-3.02652,-3.78436,-4.49755
9,0.300,0.102,9.609,1.878,-1.63973,-1.48879,-5.22113
10,0.333,0.051,9.842,2.210,2.16340,-1.59624,-6.57603
11,0.367,0.265,9.948,2.185,4.98871,0.52569,-3.70251
12,0.400,-0.056,9.925,2.546,5.64786,1.99025,0.76322
13,0.433,-0.163,9.787,2.115,8.77178,5.59562,4.15360
14,0.467,0.354,9.549,1.831,9.12306,4.15822,6.81090
15,0.500,0.463,9.415,1.551,3.51851,-2.90410,10.45917
16,0.533,1.155,10.350,1.473,0.72585,-7.23074,7.26227
17,0.567,0.644,11.079,1.304,-2.15550,-6.41640,-4.98996
18,0.600,-0.106,10.129,1.515,6.08292,-3.21523,-7.97640
19,0.633,-0.074,9.885,1.295,6.71773,3.53394,-4.60428
20,0.667,0.359,9.987,1.611,10.30334,5.27321,-0.53568
21,0.700,0.369,9.401,1.621,13.91294,4.62550,-1.96331
22,0.733,0.526,9.121,1.595,8.04757,4.41499,-3.50208
23,0.767,0.724,9.647,1.206,3.22995,4.11377,-1.00634
24,0.800,0.479,9.928,1.270,8.12369,2.89175,2.49708
25,0.833,0.124,9.388,1.251,10.90011,3.61414,5.37885
26,0.867,0.786,9.435,1.188,5.20960,5.69048,7.71511
27,0.900,0.844,9.945,1.007,1.37935,2.64651,5.02198
28,0.933,0.961,9.769,0.553,-0.61278,-1.93825,6.21305
29,0.967,1.119,9.503,0.090,-4.86739,-6.43046,4.90009
30,1.000,0.270,11.115,1.108,-16.32084,-1.78405,-3.80287
31,1.033,-1.025,12.249,2.412,-7.95347,21.56320,-13.18600
32,1.067,-0.346,11.085,3.076,-1.18304,25.56686,-10.16783
33,1.100,1.797,9.404,2.570,-11.01869,10.13226,1.72731
34,1.133,1.142,10.355,3.687,-21.03285,1.44270,-10.53203
35,1.167,-0.661,10.673,4.500,3.03311,2.36381,-14.60614
36,1.200,0.019,9.187,4.031,8.17173,-1.85942,-10.83429
37,1.233,-0.650,8.836,3.179,-10.94814,-6.16505,2.49993
38,1.267,-0.622,9.538,2.826,-16.92405,-3.49529,11.01651
39,1.300,-0.381,10.009,2.221,-12.88561,-4.18637,7.59985
40,1.333,-0.214,9.198,1.965,-2.93342,-4.53024,1.93922
41,1.367,-0.332,8.695,1.993,2.45960,-5.13485,-0.62860
42,1.400,-0.602,8.662,1.754,3.02360,-10.13712,3.05602
43,1.433,-0.608,8.729,1.555,1.69207,-6.55730,3.83406
44,1.467,-0.558,9.369,0.929,-1.77016,-3.14506,0.23064
45,1.500,-0.480,9.187,0.704,-0.30983,-0.21843,-7.92047
46,1.533,-0.699,8.780,0.284,-3.08565,3.45823,-12.38787
47,1.567,-0.627,9.184,0.283,-6.30942,4.71697,-11.00283
48,1.600,-0.132,10.193,0.281,-12.81075,2.73912,-4.18204
49,1.633,-0.477,10.224,0.154,-5.22746,-1.42526,0.67356
50,1.667,-1.631,9.995,-0.303,0.81792,4.35263,-2.43885
51,1.700,-0.835,12.437,0.625,-16.91502,19.73923,2.97220
52,1.733,1.938,12.985,4.436,-38.37014,13.61280,14.61384
53,1.767,0.375,12.503,4.923,2.09536,-30.93935,22.46296
54,1.800,-1.323,9.359,5.624,-1.66197,-9.22005,6.83887
55,1.833,-0.918,10.086,3.677,-8.06850,8.30280,4.71224
56,1.867,-0.587,9.863,3.094,9.35449,0.39996,14.72461
57,1.900,0.911,9.162,2.955,-4.32876,-1.01248,6.81690
58,1.933,1.289,9.135,2.369,-7.80558,-4.93555,-9.64601
59,1.967,0.642,8.850,2.062,3.83737,-8.05480,-8.55423
60,2.000,-0.201,8.532,1.906,9.86974,-8.04313,-3.26021
61,2.033,-0.451,8.599,1.735,0.26233,-2.81889,3.45073
62,2.067,0.300,9.130,1.583,1.78368,-1.99876,5.82729
63,2.100,0.739,9.665,1.073,3.89913,-7.84781,4.59898
64,2.133,0.317,9.037,0.686,2.39035,-12.61459,4.76864
65,2.167,0.650,8.256,0.562,5.20530,-14.56927,10.75791
66,2.200,0.915,9.019,0.797,9.46797,-12.17136,12.38850
67,2.233,-0.296,10.009,0.992,-2.09143,-9.61055,-0.04703
68,2.267,-0.526,10.086,0.172,-1.95626,-7.54059,-7.36712
69,2.300,0.683,9.270,-0.584,6.85788,-39.07406,2.29247
70,2.333,1.145,11.006,-0.295,7.37635,2.24124,-4.34620
71,2.367,-1.471,13.691,2.996,-86.88390,40.01647,-44.77776
72,2.400,-1.892,11.041,6.993,-46.71500,63.96919,-36.05438
73,2.433,1.311,10.330,4.882,27.87170,0.30605,-10.97103
74,2.467,1.598,10.465,3.879,-9.36336,-15.94354,-9.68854
75,2.500,0.148,10.956,2.394,-1.65248,-0.67505,-16.75093
76,2.533,-1.407,9.159,2.211,1.63727,0.45831,-10.06400
77,2.567,-1.874,8.122,1.237,-8.32410,11.61696,5.35707
78,2.600,-1.275,8.590,1.981,6.44854,20.61141,12.66495
79,2.633,-0.339,8.706,1.244,13.30306,16.59833,9.17602
80,2.667,0.383,8.121,1.014,8.32806,9.24820,6.51921
81,2.700,0.885,8.368,0.596,-1.16207,8.35811,0.71413
82,2.733,0.101,9.109,0.113,-1.50999,6.82341,-9.29988
83,2.767,-0.855,8.983,0.410,3.44783,5.09091,-16.42841
84,2.800,-0.854,9.005,0.348,2.35517,7.34213,-11.35749
85,2.833,-0.269,9.410,-0.160,2.68895,1.90071,1.14618
86,2.867,0.255,10.123,-0.536,-11.37671,0.00468,0.88735
87,2.900,-0.897,10.816,-1.289,-4.28951,13.29362,-9.41821
88,2.933,0.296,14.003,1.038,-31.53261,39.00209,-0.66213
89,2.967,2.591,13.163,7.664,-35.92131,-22.71335,46.22054
90,3.000,1.018,10.875,7.123,24.30034,-50.18978,38.38843
91,3.033,-1.577,10.044,4.694,-19.56934,-28.52755,4.77081
92,3.067,-1.911,11.442,3.163,-11.02041,-7.04924,-2.87126
93,3.100,-0.292,9.346,2.686,24.47000,-9.67989,6.28800
94,3.133,1.048,8.579,2.119,1.00102,-3.99117,0.35001
95,3.167,1.481,8.242,2.133,9.39900,-14.60811,-3.52522
96,3.200,0.592,8.666,2.099,23.70935,-13.70912,-1.87265
97,3.233,0.156,8.431,1.653,23.21058,-12.73353,2.29217
98,3.267,0.551,8.298,1.399,11.88766,-13.36999,-0.44704
99,3.300,-0.054,8.771,0.835,-0.65361,-12.63222,-0.09190
100,3.333,-0.004,8.967,-0.070,0.16905,-9.60430,5.05562
101,3.367,0.342,8.971,0.298,14.32517,-9.50227,15.22060
102,3.400,1.580,9.219,0.693,19.91017,-18.45177,11.72973
103,3.433,-0.648,10.385,0.588,10.55087,-0.83795,-7.14823
104,3.467,0.009,10.304,-0.041,-8.00662,-8.95339,-8.14965
105,3.500,1.053,10.805,0.485,13.52763,-6.05679,-4.44741
106,3.533,-1.586,12.284,1.952,-26.84183,14.04637,-27.39947
107,3.567,-2.186,12.420,7.574,-64.14840,72.88073,-51.86140
108,3.600,-0.443,11.817,6.731,9.91519,27.72332,-24.65545
109,3.633,1.506,11.478,4.427,5.44382,1.36186,-0.40119
110,3.667,0.800,10.861,3.404,-0.70028,-5.12710,0.45775
111,3.700,-0.221,9.610,2.724,3.08812,-2.04792,-4.57702
112,3.733,-1.672,8.673,1.926,-7.75756,9.35315,-3.30973
113,3.767,-1.043,8.555,2.202,-1.47853,16.03606,5.87632
114,3.800,-0.618,8.171,2.183,12.78120,14.80547,7.82337
115,3.833,-0.136,7.755,1.573,12.52611,12.17420,6.97537
116,3.867,0.208,7.685,1.466,7.69510,7.39461,6.59008
117,3.900,0.098,8.728,1.113,-0.69043,1.39067,2.60974
118,3.933,-0.192,9.024,0.495,-7.92472,5.76887,-9.96029
119,3.967,-0.859,8.676,0.584,-5.47196,8.04408,-15.81711
120,4.000,-0.619,9.135,0.330,-2.85507,6.56933,-11.30351
121,4.033,0.011,10.200,0.123,-9.52676,2.02725,0.79597
122,4.067,0.014,10.192,-0.602,-11.87059,-7.02520,1.88354
123,4.100,-1.451,10.401,-1.169,-0.34030,0.83070,-6.66189
124,4.133,0.547,13.283,2.482,-37.79051,16.45226,10.19810
125,4.167,2.603,14.991,6.277,-36.48195,-35.05768,46.17553
126,4.200,-1.686,10.573,5.929,27.48473,-41.28537,19.58909
