frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.333,9.507,4.379,2.47328,8.52672,-2.54198
1,0.033,-0.270,9.224,4.069,2.17076,8.55830,-0.70594
2,0.067,0.090,8.947,4.311,5.16942,8.61118,-2.15858
3,0.100,0.191,9.247,4.510,5.33921,5.36455,-3.07300
4,0.133,0.218,8.711,4.342,4.98852,3.88229,-3.26817
5,0.167,0.102,8.689,4.160,3.01385,3.78376,-3.53609
6,0.200,-0.026,8.380,3.772,-0.71774,3.23612,-2.89616
7,0.233,0.104,8.646,3.696,-2.69724,2.32593,0.08349
8,0.267,-0.156,9.353,4.271,-2.05689,-1.44302,1.02409
9,0.300,-0.079,9.420,4.085,0.25870,-6.90628,-1.55841
10,0.333,-0.420,9.469,4.266,-2.51479,-6.46451,-4.40535
11,0.367,-0.218,9.893,4.015,-2.53232,-7.07487,-1.92481
12,0.400,-0.685,9.427,3.734,2.16103,-3.77815,0.69994
13,0.433,-0.531,8.947,4.038,4.72299,0.06523,1.16359
14,0.467,-0.071,8.347,3.739,2.35804,4.49147,-0.06398
15,0.500,0.272,8.342,3.920,-0.07276,13.13707,3.20370
16,0.533,0.403,9.664,3.640,4.25605,9.53757,11.83748
17,0.567,1.324,11.682,3.717,10.66139,3.25776,11.49074
18,0.600,2.247,12.059,4.342,15.86239,1.06618,-11.06636
19,0.633,0.822,9.658,3.811,12.83497,4.74034,-17.50279
20,0.667,0.277,9.147,3.121,16.50088,13.49157,-8.33273
21,0.700,0.636,9.130,2.757,36.22501,20.81255,2.73740
22,0.733,0.775,8.115,2.893,30.40284,7.43615,21.71518
23,0.767,2.626,7.622,2.099,9.28464,-17.91374,16.66930
24,0.800,2.757,6.399,1.213,-8.13921,-49.93000,17.20604
25,0.833,2.855,10.411,6.883,-24.43766,-25.02760,8.68164
26,0.867,-5.128,16.812,7.933,-6.25270,-34.41342,-31.71496
27,0.900,-4.413,8.517,3.306,14.35684,19.40288,-1.84142
28,0.933,0.346,7.213,5.923,-22.36685,-0.04495,11.12981
29,0.967,-1.450,7.395,3.865,-27.01249,3.76687,12.85941
30,1.000,-4.241,6.002,4.249,-26.30344,26.57012,14.44800
31,1.033,-3.249,6.222,4.428,-34.89391,39.42937,20.98250
32,1.067,-1.196,8.008,4.094,-39.76853,38.33344,15.92685
33,1.100,0.345,9.234,5.597,-25.22532,20.36983,7.96734
34,1.133,0.282,9.741,6.426,-13.94648,10.26849,-2.31489
35,1.167,-1.022,10.450,6.518,-5.55101,8.13254,1.99127
36,1.200,-1.355,12.037,5.253,4.68089,1.32900,5.29383
37,1.233,-1.310,11.167,4.642,25.51289,-3.14983,3.69646
38,1.267,-0.830,9.328,4.861,37.86961,-13.10686,-0.67252
39,1.300,-1.163,9.057,3.046,55.09279,-23.46722,-9.82998
40,1.333,-2.465,7.528,1.646,40.31839,-16.73096,-18.48198
41,1.367,-3.214,5.572,0.953,12.08900,2.42408,-16.51619
42,1.400,-3.563,5.747,1.481,-26.96094,29.00851,-17.91706
43,1.433,-3.074,8.752,3.068,-46.70261,61.02528,-16.49299
44,1.467,3.473,15.983,7.647,-13.51168,16.39535,10.08632
45,1.500,3.323,13.645,4.118,0.37449,-39.21415,9.13264
46,1.533,0.313,8.301,6.609,-16.11839,-40.46487,-25.22280
47,1.567,0.353,6.375,4.063,-24.99463,-27.32215,-27.74587
48,1.600,-1.403,5.154,4.212,1.16539,-15.66349,-8.63048
49,1.633,-0.485,6.386,4.812,-5.84761,-5.25858,-10.51917
50,1.667,-0.264,9.578,4.826,-1.21479,1.30638,-12.21209
51,1.700,0.984,11.187,5.466,-0.19555,-2.15628,0.08435
52,1.733,1.970,11.262,4.905,12.90746,-9.09570,5.21116
53,1.767,0.341,11.253,4.823,23.87382,-13.20431,-6.45610
54,1.800,-0.343,10.812,4.650,29.89378,0.66499,-8.15407
55,1.833,0.130,8.376,5.218,34.76471,19.85071,-1.81397
56,1.867,0.425,7.106,4.995,28.47313,20.05575,7.34918
57,1.900,1.364,6.946,3.894,23.79165,2.59164,14.25303
58,1.933,2.409,8.421,3.429,24.15137,-5.30429,20.62405
59,1.967,3.377,8.072,2.228,6.10070,-33.16896,26.52574
60,2.000,3.579,6.373,1.200,-11.64102,-61.54152,27.47600
61,2.033,1.047,9.189,6.349,-37.14703,-28.41153,6.89494
62,2.067,-10.377,19.278,4.750,-41.49955,-41.50552,-36.10179
63,2.100,-6.374,5.847,3.406,-0.02423,58.43031,4.54330
64,2.133,-0.502,8.790,8.716,-38.06847,27.36127,19.58681
65,2.167,-0.535,8.912,2.560,-21.15324,-19.82841,7.25179
66,2.200,-1.768,7.796,4.841,-48.70172,17.14158,-1.99364
67,2.233,-0.975,8.234,4.285,-49.05942,-7.34724,-3.37853
68,2.267,-1.533,8.449,5.015,-33.11690,5.13526,3.07782
69,2.300,-1.845,9.141,6.895,-24.71380,5.42770,3.53100
70,2.333,-1.701,9.433,6.317,-15.54851,2.32545,4.33875
71,2.367,-1.536,8.913,5.790,1.71603,-3.88821,4.13313
72,2.400,-1.027,8.123,5.516,13.60031,-8.39901,1.73871
73,2.433,-1.590,9.091,4.797,23.39276,-11.26319,-6.88176
74,2.467,-2.324,8.654,3.838,31.77204,-8.53753,-13.22196
75,2.500,-3.095,7.726,3.518,31.23578,-6.79341,-12.22082
76,2.533,-3.261,7.288,2.502,8.30172,7.73929,-6.80943
77,2.567,-3.418,6.721,0.616,-7.13899,24.38169,-20.63818
78,2.600,-2.616,7.062,-0.226,-24.83810,55.92513,-37.03478
79,2.633,3.256,14.801,7.519,3.36249,51.93360,4.48364
80,2.667,3.260,14.568,2.653,3.36871,-17.39326,5.69263
81,2.700,-0.822,10.441,3.061,-5.61637,-40.99623,-29.76991
82,2.733,-0.235,8.828,6.646,-22.93855,-21.50215,-22.16243
83,2.767,-0.852,8.189,3.913,7.47813,-6.49104,-4.14945
84,2.800,0.316,6.672,5.815,-0.52803,12.24917,-11.87301
85,2.833,0.837,7.559,5.406,-3.34480,0.42236,-14.42115
86,2.867,0.736,7.645,5.259,-6.37548,3.79696,-6.56568
87,2.900,0.819,8.627,6.013,4.98478,-7.31537,-1.89028
88,2.933,0.849,9.706,7.236,13.73913,-7.63843,-1.49514
89,2.967,0.877,11.347,5.328,15.22205,-4.09375,-8.90832
90,3.000,0.423,10.296,4.133,17.80345,0.15052,-6.75785
91,3.033,0.883,8.963,3.612,19.82126,4.77988,6.55150
92,3.067,1.130,8.110,3.386,25.64829,5.61043,16.88678
93,3.100,2.034,8.138,2.687,25.80836,-4.53060,23.52765
94,3.133,2.493,7.614,1.135,17.21926,-23.98412,39.95995
95,3.167,2.901,6.200,-0.171,-9.31043,-68.69970,50.78536
96,3.200,2.457,7.252,3.600,-45.99796,-66.86539,40.14020
97,3.233,-12.880,19.530,14.243,-33.61454,-24.80217,-32.44318
98,3.267,-6.399,6.764,-0.180,-11.69608,75.16593,33.25570
99,3.300,-2.752,5.351,14.515,-6.92114,42.75720,25.38524
100,3.333,-1.025,8.293,4.959,-27.26328,12.80823,5.59421
101,3.367,-2.017,6.750,5.806,-7.34336,32.36399,7.29055
102,3.400,-1.053,5.952,5.396,-12.05804,24.24305,2.76775
103,3.433,-1.469,6.064,4.954,-13.96891,18.70153,5.60657
104,3.467,-0.134,8.085,5.349,-12.95385,9.11800,-5.75543
105,3.500,-0.947,10.920,5.470,-1.00735,-8.75509,-10.27400
106,3.533,-0.852,11.543,5.072,7.79250,-23.63243,-13.41380
107,3.567,-1.620,9.920,4.608,20.09644,-34.48740,-13.22451
108,3.600,-2.843,8.670,4.519,18.27906,-34.00801,-11.23499
109,3.633,-2.724,7.721,3.919,13.18255,-19.89955,-12.53899
110,3.667,-3.362,6.426,3.660,15.03397,-8.17729,-11.43306
111,3.700,-3.468,5.753,2.840,-11.25866,12.78638,-19.82402
112,3.733,-2.951,5.951,1.689,-38.33190,41.15307,-30.16947
113,3.767,-2.926,7.346,1.439,-42.03730,67.82548,-38.72914
114,3.800,-0.038,15.728,8.638,-5.05587,66.70510,-2.28507
115,3.833,2.470,15.091,3.750,-31.77847,6.33739,-1.14723
116,3.867,0.549,10.756,5.012,-22.84366,-5.07579,-24.01542
117,3.900,1.051,9.041,5.564,-3.10650,-11.23188,-13.04732
118,3.933,0.952,7.868,4.701,2.12020,4.69116,-8.66508
119,3.967,1.154,6.634,5.281,0.87587,-9.73011,-1.79945
120,4.000,0.841,7.600,5.382,-6.66388,-11.12703,-2.15695
121,4.033,0.956,8.287,5.546,-6.16985,-12.70728,-3.88279
122,4.067,1.202,7.542,5.348,-3.48290,-9.05424,-2.52111
123,4.100,0.262,8.336,4.995,-5.52750,-12.18569,-2.19037
124,4.133,0.394,10.483,4.415,-3.08988,-3.06219,4.97176
125,4.167,1.418,11.404,3.756,10.89223,-6.74051,11.42301
126,4.200,1.768,10.198,3.587,19.21034,-9.82618,8.08066
127,4.233,1.119,8.271,4.069,5.69087,-15.40193,6.20312
128,4.267,0.971,7.201,3.060,-5.63238,-22.20355,10.62850
129,4.300,0.686,7.706,0.505,-23.33586,-22.13175,19.08632
130,4.333,1.280,7.320,0.014,-20.26719,-34.02551,34.34479
131,4.367,-0.839,12.183,7.381,-8.42769,5.46858,11.30302
132,4.400,-5.701,15.431,4.024,-22.69110,-16.31159,-10.54649
133,4.433,-1.891,7.754,3.088,-2.13025,52.40330,7.93498
134,4.467,-0.187,9.947,7.442,-5.32222,19.42459,14.96323
135,4.500,-0.821,8.662,4.653,4.04013,-2.97164,15.04541
136,4.533,-1.585,6.719,5.750,-0.35931,6.53977,10.05250
