frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,0.232,9.867,1.439,-0.11450,1.90076,-1.29008
1,0.033,0.194,9.685,1.601,-0.83106,1.54516,-0.96233
2,0.067,0.301,9.843,1.602,-0.85725,1.71738,-1.01588
3,0.100,0.243,9.847,1.673,-0.74520,1.63618,-0.71720
4,0.133,0.251,9.762,1.664,-0.58123,1.83987,-0.36146
5,0.167,0.209,9.838,1.630,-1.29812,1.89852,-0.27161
6,0.200,0.170,9.836,1.572,-0.66075,2.61819,-0.09044
7,0.233,0.177,9.865,1.700,-0.29628,2.65565,-0.12370
8,0.267,0.267,9.799,1.774,0.35203,2.70173,-0.12877
9,0.300,0.320,10.050,1.390,3.04645,2.02980,-0.20917
10,0.333,0.352,10.214,1.938,8.47477,2.43754,-1.61181
11,0.367,0.420,9.943,2.082,7.69811,5.31736,-2.43992
12,0.400,0.502,9.684,2.072,5.12348,4.59446,-2.79037
13,0.433,0.598,9.816,2.245,7.61648,4.89599,-3.12054
14,0.467,0.680,9.800,2.406,9.51772,6.97054,-3.00257
15,0.500,0.711,9.583,2.128,4.41709,5.51723,0.64392
16,0.533,0.768,9.436,1.668,2.08812,5.30058,0.62388
17,0.567,1.079,9.541,1.507,0.75731,1.71254,1.36608
18,0.600,1.183,10.183,1.589,0.57403,-0.70173,1.72570
19,0.633,0.814,10.266,1.787,4.31215,-3.08186,2.34514
20,0.667,0.209,9.709,2.092,2.68956,0.94457,3.49459
21,0.700,0.089,9.650,2.068,0.94341,5.24743,5.98452
22,0.733,0.107,9.865,2.076,1.89691,5.70463,7.48626
23,0.767,0.527,9.758,2.093,5.89375,3.25581,6.93531
24,0.800,0.576,9.032,2.406,11.73521,-4.53682,0.63203
25,0.833,0.205,8.930,1.647,11.47996,-11.49158,-6.17724
26,0.867,-0.492,10.672,0.754,1.66675,7.04873,-11.57498
27,0.900,-1.264,11.314,0.833,2.28465,5.54278,1.09499
28,0.933,0.104,10.321,1.140,4.99566,-0.61878,10.06365
29,0.967,0.035,9.263,0.789,6.67514,-4.33730,10.94035
30,1.000,-0.124,9.726,0.721,5.36801,-5.86249,7.76853
31,1.033,-0.025,9.967,0.695,11.05922,-3.73088,3.17975
32,1.067,-0.937,9.859,0.740,10.25627,-0.77938,3.29866
33,1.100,-0.805,9.306,0.331,4.72087,1.24000,2.71570
34,1.133,-0.740,9.367,0.190,-5.85662,7.26195,-0.74745
35,1.167,-0.718,9.822,0.094,-8.95028,7.16233,-2.76337
36,1.200,-0.904,9.482,0.506,-11.28149,7.13826,-2.81481
37,1.233,-0.829,10.581,1.833,-12.82274,15.03272,-3.91360
38,1.267,0.846,11.761,2.422,-10.44959,6.42929,-0.11608
39,1.300,0.483,10.525,3.642,1.14270,-9.54455,-8.28074
40,1.333,-0.056,9.963,3.824,-3.89075,3.05821,-18.02636
41,1.367,0.399,9.185,3.461,3.96095,2.51445,-11.34662
42,1.400,0.316,8.459,3.553,0.69578,-1.32559,1.23450
43,1.433,0.681,9.564,3.377,-2.66565,3.43008,1.40981
44,1.467,1.547,11.245,2.774,-0.92078,1.94323,-8.74262
45,1.500,0.882,9.867,2.898,7.00261,4.86037,-6.92864
46,1.533,0.320,9.229,2.597,7.57544,6.11621,4.67208
47,1.567,0.628,10.014,1.941,9.98862,4.53197,9.06812
48,1.600,1.739,9.998,1.272,24.57626,-0.13349,5.18269
49,1.633,2.298,8.719,1.290,22.81208,-9.53542,5.04481
50,1.667,1.648,6.935,0.467,0.63025,-24.45092,11.89602
51,1.700,1.580,5.415,0.180,-16.29327,-24.98037,15.10334
52,1.733,1.722,5.190,-0.775,-30.01726,-31.69151,14.85617
53,1.767,1.657,7.517,0.347,-35.75128,-19.62470,5.13764
54,1.800,-8.467,19.613,9.296,-62.20258,48.50788,-55.26465
55,1.833,-2.248,12.108,0.592,21.49306,55.11035,15.50139
56,1.867,4.421,13.392,6.833,-16.46273,5.38051,15.05677
57,1.900,1.832,13.762,3.027,23.58503,-26.52545,-7.95870
58,1.933,-0.898,8.112,5.247,23.79509,-20.39076,-7.59567
59,1.967,-2.017,6.266,3.200,-18.14664,-5.44253,4.64937
60,2.000,-1.648,6.131,2.807,-17.42057,5.79948,11.21440
61,2.033,-0.963,7.321,3.102,3.83026,8.21976,14.85637
62,2.067,-0.429,8.423,3.496,-3.99443,6.39632,9.47279
63,2.100,-0.031,8.764,3.208,-15.43067,2.64072,-2.61685
64,2.133,-0.174,9.171,2.499,-19.71496,0.58791,-8.03091
65,2.167,-1.005,10.053,2.014,-16.34381,-1.26634,-5.29239
66,2.200,-1.207,10.449,1.810,-10.68316,1.07321,-0.83712
67,2.233,-0.868,9.850,2.007,-6.41581,5.30972,0.80804
68,2.267,-0.556,9.395,1.820,-7.63082,0.86615,-2.46600
69,2.300,-0.407,9.818,1.664,-4.98271,2.10886,-6.61263
70,2.333,-0.517,10.033,1.345,-0.44292,-0.00376,-8.78076
71,2.367,-0.608,9.378,1.323,-2.07603,-1.68020,-10.03506
72,2.400,-0.516,9.290,0.868,-6.00365,-3.14008,-8.92411
73,2.433,-0.527,9.508,0.689,-3.85401,-0.80438,-7.12344
74,2.467,-0.346,9.222,0.835,-0.50906,-0.55236,-9.08600
75,2.500,-0.498,9.466,0.723,-0.02031,0.48569,-9.48186
76,2.533,-0.714,9.717,0.566,1.96848,0.24236,-8.42675
77,2.567,-0.263,10.037,0.402,3.48070,-0.71396,-5.45250
78,2.600,-0.293,10.207,0.016,2.70752,-2.19833,-4.05744
79,2.633,-0.584,9.936,-0.110,-1.42616,3.18682,-4.75182
80,2.667,-0.410,10.362,0.147,-7.97007,8.46442,-4.29320
81,2.700,0.036,10.368,0.866,-6.81915,1.76270,-0.73443
82,2.733,0.440,10.986,2.763,8.42597,-9.56356,-1.49153
83,2.767,-0.104,10.481,4.640,18.13376,-1.76156,-3.30855
84,2.800,0.211,9.385,4.275,13.25998,13.34173,1.83660
85,2.833,0.196,9.307,2.995,8.21975,12.52372,8.13252
86,2.867,0.538,10.330,2.921,2.72369,10.40438,7.26631
87,2.900,1.798,11.268,3.135,12.17425,8.12535,-5.88759
88,2.933,1.251,10.105,2.729,12.42320,9.11574,-10.59056
89,2.967,0.053,8.977,2.340,15.02063,11.70429,1.56446
90,3.000,-0.080,9.784,1.699,20.89959,14.16294,11.50536
91,3.033,0.702,9.757,1.693,26.95900,16.02775,10.62720
92,3.067,1.680,8.396,1.753,26.15874,13.36540,9.76529
93,3.100,1.755,6.916,0.906,3.77135,2.69305,11.48080
94,3.133,1.569,6.048,-0.266,-2.43393,0.01385,15.24476
95,3.167,1.834,5.012,-0.287,-14.67240,-9.21327,8.98734
96,3.200,2.456,4.872,-0.855,-29.78958,-16.55416,4.24486
97,3.233,-0.323,11.208,12.598,-64.40148,67.21518,-34.60925
98,3.267,-8.742,19.499,2.362,-46.27885,17.21775,-3.41546
99,3.300,4.368,12.373,6.578,-20.10017,4.81797,28.92245
100,3.333,2.350,16.952,3.570,0.50049,-19.42286,-11.16691
101,3.367,-1.854,10.823,5.230,13.71960,-12.34983,-2.62206
102,3.400,-2.730,8.525,2.860,-11.26712,7.38570,16.20524
103,3.433,-0.601,7.445,2.514,-8.32795,7.14900,12.55374
104,3.467,-0.188,5.933,3.159,-2.44753,6.78348,11.30185
105,3.500,-0.113,6.473,3.178,-2.19666,3.23752,11.02117
106,3.533,-0.065,8.050,2.652,-2.85582,-6.32024,0.27159
107,3.567,-0.156,8.960,2.486,-6.99053,-12.86408,-8.50972
108,3.600,-0.365,9.445,2.301,-8.47594,-15.33920,-9.66246
109,3.633,-0.582,9.887,1.823,-5.75476,-15.25022,-6.26194
110,3.667,-0.528,9.856,1.649,-3.16569,-15.06039,-6.06966
111,3.700,-0.621,9.819,1.202,-1.97447,-15.85558,-5.54038
112,3.733,-0.861,9.790,1.457,3.33857,-12.69489,-6.70889
113,3.767,-0.693,9.636,1.459,6.25656,-10.03856,-7.42391
114,3.800,-0.672,9.546,1.413,8.10218,-9.45546,-7.16839
115,3.833,-0.693,9.711,1.127,4.28929,-8.89024,-7.13613
116,3.867,-0.685,9.531,1.176,2.81936,-7.19873,-9.11564
117,3.900,-1.044,10.053,1.109,5.61778,-3.45215,-13.28449
118,3.933,-1.127,9.718,1.110,2.24720,1.42355,-11.08712
119,3.967,-0.916,9.404,0.591,-1.10479,5.09965,-9.26428
120,4.000,-0.753,9.472,0.377,-6.11331,6.79905,-7.80880
121,4.033,-0.817,9.275,0.142,-9.42820,5.69007,-5.96290
122,4.067,0.484,10.086,1.244,-4.56537,0.03254,-2.58325
123,4.100,0.909,11.465,2.801,-4.87019,-15.20560,0.97083
124,4.133,1.178,12.369,4.172,-2.47776,-17.25397,1.04517
125,4.167,-0.322,10.076,3.843,8.57429,-6.66885,-1.67260
126,4.200,-0.014,8.281,3.077,4.39788,6.20603,6.21549
127,4.233,0.628,9.420,2.843,6.77391,0.67870,15.40999
128,4.267,1.333,10.975,3.063,9.42180,-1.67295,3.57294
129,4.300,1.612,10.541,2.871,10.79308,-1.20915,-10.85229
130,4.333,0.770,9.209,2.173,11.63902,1.32271,-6.29103
131,4.367,-0.012,9.362,1.569,14.84253,9.20660,2.23412
132,4.400,0.045,9.626,1.767,24.58098,14.63222,7.46089
133,4.433,1.053,9.040,1.457,27.94989,12.73456,10.12835
134,4.467,1.784,8.755,0.785,14.14298,9.21819,5.45879
135,4.500,1.848,7.597,0.221,-8.31728,0.21045,6.21500
136,4.533,1.146,6.006,-0.923,-24.56442,-18.66938,12.51044
137,4.567,0.696,6.439,-0.485,-33.16577,-5.29604,19.43159
138,4.600,2.200,6.983,-0.730,-31.86818,-7.07489,19.25667
139,4.633,-1.875,18.317,10.660,-23.33443,54.34683,-25.33877
140,4.667,-1.406,13.889,3.106,-15.57411,10.36111,-16.82086
141,4.700,2.765,15.699,7.331,-19.08414,5.56044,-10.80103
142,4.733,-0.202,14.900,4.467,21.64393,-20.58281,-16.05116
143,4.767,-1.781,10.508,4.830,17.92319,-13.09671,-1.60248
144,4.800,-1.681,8.337,2.737,-5.59246,-1.96052,9.77510
145,4.833,-1.515,7.255,2.569,-6.15837,6.58827,14.62628
146,4.867,-0.616,6.425,2.886,8.87765,6.62945,19.03843
147,4.900,-0.040,6.231,2.925,5.57363,8.07520,12.15869
148,4.933,0.024,7.673,2.665,-12.61776,6.63251,2.72833
149,4.967,0.020,9.364,2.451,-8.38454,4.57272,-6.57322
150,5.000,-0.674,9.797,2.244,-4.28626,-1.94685,-6.08340
151,5.033,-0.920,10.234,2.031,-8.70440,-5.79901,-3.33956
152,5.067,-0.365,10.089,1.648,-10.93798,-8.71161,-1.06073
153,5.100,-0.359,9.987,1.676,-11.32995,-10.27424,-1.83041
154,5.133,-0.638,10.095,1.559,-5.84035,-8.34666,-5.26717
155,5.167,-1.007,9.785,1.656,-2.82227,-6.42917,-6.81553
156,5.200,-0.825,9.304,1.403,-1.35892,-5.83009,-5.64098
157,5.233,-0.547,9.293,1.407,-2.31038,-3.96590,-7.08707
158,5.267,-0.601,9.586,1.099,0.64095,-3.07776,-7.12047
159,5.300,-0.721,9.568,1.164,3.50007,-1.58391,-6.46738
160,5.333,-0.582,9.489,0.897,0.37226,-1.48891,-5.90359
161,5.367,-0.678,9.392,0.575,-1.28350,0.11731,-5.58408
162,5.400,-0.636,9.514,0.119,-2.78491,2.98325,-3.58768
163,5.433,-0.856,9.772,-0.008,-6.61333,5.69868,-4.45780
164,5.467,-0.446,10.339,0.350,-8.07108,9.04081,-4.92210
165,5.500,0.216,11.600,1.650,-0.80154,7.09256,-4.94158
166,5.533,-0.197,11.696,3.006,1.20540,5.50822,3.13093
167,5.567,0.292,10.671,4.450,9.21569,-0.65079,6.12739
168,5.600,0.983,9.134,3.678,11.49999,-0.31548,2.84459
169,5.633,0.867,8.801,3.084,7.83213,-8.73759,8.15776
170,5.667,0.511,10.216,2.854,-2.33106,-11.22157,8.94246
171,5.700,1.006,11.082,2.583,11.40677,-6.24549,-1.25129
172,5.733,1.114,10.468,2.276,17.77356,-2.45212,-10.78967
173,5.767,0.571,9.001,2.112,19.39735,1.21414,-5.64737
174,5.800,-0.038,9.032,2.156,24.69458,7.70721,-1.16897
175,5.833,0.500,9.107,1.021,24.55574,10.42418,0.88372
176,5.867,1.462,8.582,0.531,17.06000,3.27368,3.27486
177,5.900,1.921,7.025,-1.320,0.67127,-7.07330,15.04716
178,5.933,1.820,5.045,-1.008,-10.92800,-13.89083,16.65798
179,5.967,0.987,5.285,-1.038,-30.06610,-21.88364,17.46581
180,6.000,0.272,9.678,5.732,-96.22534,10.57239,-1.03972
181,6.033,-7.084,19.613,5.484,-83.20144,14.56994,-52.21449
182,6.067,5.584,12.189,3.786,28.50904,35.37266,26.16196
183,6.100,3.986,12.318,7.834,-11.45094,-6.37213,-10.77475
184,6.133,-0.255,11.297,3.213,46.91854,-55.64551,-10.30748
185,6.167,-1.757,7.256,1.655,18.71796,-41.34387,-1.35330
186,6.200,-2.360,6.437,1.547,-8.60615,-1.39066,5.24407
187,6.233,-2.036,5.694,3.391,-19.62766,18.42073,13.47415
