frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.383,9.910,1.999,0.51908,2.31298,-2.83969
1,0.033,-0.283,9.803,2.067,2.09927,2.33586,-2.99999
2,0.067,-0.208,9.685,2.154,0.72008,1.63613,-2.92622
3,0.100,-0.369,9.723,2.052,-0.65650,2.46563,-3.81679
4,0.133,-0.378,9.618,2.064,-0.61573,2.11703,-3.38171
5,0.167,-0.289,9.648,1.864,-1.90277,3.00980,-3.10105
6,0.200,-0.268,10.046,1.997,-3.13743,4.65644,-4.10682
7,0.233,-0.247,9.973,2.046,0.78372,4.55471,-4.57762
8,0.267,-0.259,9.713,2.101,1.88298,4.39443,-4.26996
9,0.300,-0.204,9.646,2.205,0.38929,4.63359,-2.84731
10,0.333,-0.188,9.641,2.252,0.10943,4.40964,-2.60306
11,0.367,-0.101,9.797,2.156,0.33079,3.48601,-2.89059
12,0.400,-0.146,9.862,2.002,-1.21374,3.41220,-3.44275
13,0.433,-0.186,9.498,2.145,-0.78879,2.31801,-3.32060
14,0.467,-0.552,9.231,2.314,0.31307,2.93392,-1.73723
15,0.500,-0.101,10.020,2.552,1.96967,4.42748,0.55723
16,0.533,0.312,9.784,1.797,10.87271,3.61819,-2.53960
17,0.567,-0.322,8.874,1.451,-1.41273,3.43270,-7.91872
18,0.600,-0.570,9.392,1.437,-12.12208,7.91587,-7.87774
19,0.633,-0.029,10.001,1.830,-7.83706,4.73765,-1.07348
20,0.667,-0.126,9.539,1.954,-6.51133,-0.84232,7.02813
21,0.700,0.115,9.160,2.083,1.23665,-3.73257,10.42748
22,0.733,0.001,10.137,1.563,-1.40989,2.00775,10.73026
23,0.767,0.164,10.827,1.137,-4.29009,3.44279,9.06358
24,0.800,0.402,10.566,0.979,-3.25226,5.57263,6.57999
25,0.833,0.260,10.946,0.738,-9.64609,6.53691,-0.95964
26,0.867,-0.061,10.888,0.915,3.82403,7.98948,-6.53446
27,0.900,0.089,9.289,0.895,9.47329,9.29774,-2.68697
28,0.933,0.281,8.631,0.991,2.33324,7.29258,-1.63611
29,0.967,0.381,9.124,0.609,-0.84174,5.06859,0.45065
30,1.000,0.429,9.787,0.285,-0.70993,2.68705,2.74043
31,1.033,0.203,10.044,0.251,0.44289,0.82950,3.12977
32,1.067,0.671,9.867,0.226,6.77615,-2.44281,4.58782
33,1.100,0.522,9.934,0.333,10.00763,-5.31297,5.54962
34,1.133,0.313,9.864,0.118,5.30255,-8.73347,2.54997
35,1.167,0.395,9.740,0.274,6.45763,-9.68125,-1.43889
36,1.200,0.802,10.154,0.323,6.46596,-14.85401,-1.40465
37,1.233,0.928,11.140,0.636,0.25695,-15.92337,-6.29287
38,1.267,-1.039,11.891,0.454,-10.16539,-10.21376,-13.37404
39,1.300,-1.844,11.581,1.616,-6.69466,17.06916,-12.70208
40,1.333,0.292,10.492,1.599,-4.11207,26.60289,-0.90047
41,1.367,1.101,10.815,3.336,-19.86793,14.84967,5.68953
42,1.400,0.567,10.336,4.448,-13.23642,9.54948,-3.66423
43,1.433,-0.368,9.150,4.587,0.94668,-1.26719,-12.62106
44,1.467,0.069,8.876,3.527,-6.38489,-3.70003,-13.04052
45,1.500,-0.297,9.297,2.844,-15.78650,-4.80879,-4.51812
46,1.533,-0.985,9.189,2.209,-9.92862,-3.75072,0.92640
47,1.567,-0.769,9.226,2.140,-14.06370,-6.79390,2.50123
48,1.600,-0.424,9.390,1.532,-12.76300,-3.60307,1.45800
49,1.633,-0.268,9.212,1.532,-1.16784,-7.15535,-0.00508
50,1.667,-0.364,9.269,1.309,1.65140,-7.76843,1.28755
51,1.700,-0.725,8.899,1.338,3.96950,-1.97746,-1.04584
52,1.733,-0.668,8.956,0.701,4.95678,-4.74799,-2.57771
53,1.767,-0.432,8.654,0.259,4.05342,0.83973,-7.98731
54,1.800,-0.634,8.483,0.692,-1.12985,5.05360,-12.22144
55,1.833,-1.088,9.265,0.413,-0.94682,7.16028,-12.46027
56,1.867,-0.212,10.482,-0.192,-9.54189,5.67680,0.00469
57,1.900,-0.438,10.080,-0.297,-12.19836,-7.59536,5.56490
58,1.933,-1.592,10.760,-0.154,-8.73290,9.03339,-5.61081
59,1.967,0.498,13.447,0.786,-22.40753,19.57277,0.41510
60,2.000,2.023,13.738,2.715,-18.07643,-18.74213,25.77116
61,2.033,-1.490,9.885,4.120,5.42494,-30.90775,15.11418
62,2.067,-1.828,9.021,4.514,-11.96695,13.04682,0.97919
63,2.100,0.067,10.647,2.734,-2.10698,24.67177,8.95415
64,2.133,-0.237,10.212,2.468,12.96257,2.99302,21.58803
65,2.167,1.440,9.367,2.683,-8.60136,1.63300,-1.37948
66,2.200,1.077,9.153,1.446,-11.87178,-1.86934,-14.09938
67,2.233,0.672,9.307,1.065,4.02908,-1.90982,-5.68542
68,2.267,-0.149,8.752,1.521,19.07395,-6.16262,1.86272
69,2.300,0.043,8.217,1.278,15.35088,0.63343,1.37405
70,2.333,0.578,8.432,1.088,7.25134,-1.58524,2.40726
71,2.367,0.567,8.615,0.555,-0.17072,-0.77327,5.37673
72,2.400,0.386,8.552,0.244,-4.53438,-15.56523,10.52677
73,2.433,-0.063,9.754,0.190,1.93303,-10.74758,12.59438
74,2.467,0.620,10.465,0.527,11.83233,-9.72784,3.76754
75,2.500,-0.385,10.558,-0.067,10.67940,-9.51151,-9.64126
76,2.533,0.401,10.371,-1.484,21.51943,-5.02787,-8.02774
77,2.567,1.844,11.080,-0.922,20.72146,-14.75823,-1.33289
78,2.600,-1.674,12.649,3.436,-59.06617,16.83154,-32.60672
79,2.633,-3.782,11.402,7.509,-68.24996,52.24094,-52.53694
80,2.667,-1.361,11.342,4.635,13.00032,20.79872,-21.31508
81,2.700,2.181,10.161,4.022,-20.58825,5.93887,-6.11458
82,2.733,1.299,11.456,3.016,-13.42880,-5.40291,-4.51632
83,2.767,-0.926,10.044,2.331,10.91267,-5.68071,-6.72054
84,2.800,-1.766,8.100,1.876,-0.20528,4.46532,2.44590
85,2.833,-1.064,8.256,1.682,-3.58301,15.99863,8.54700
86,2.867,0.035,8.394,1.822,10.74714,17.57402,9.84121
87,2.900,-0.077,8.375,1.337,13.53273,10.36432,9.74670
88,2.933,-0.122,8.277,0.829,-1.30713,10.04425,6.88053
89,2.967,-0.126,9.223,0.468,-4.02883,7.60108,0.49419
90,3.000,-0.378,9.059,-0.082,6.44816,9.02845,-7.65900
91,3.033,-0.458,8.382,-0.154,2.48510,9.76831,-10.31225
92,3.067,-0.696,8.926,0.069,-1.55182,11.34298,-6.50232
93,3.100,-0.233,10.371,0.106,-11.51494,9.16686,5.33109
94,3.133,0.216,10.013,-0.187,-4.58918,-3.75330,0.03279
95,3.167,-0.660,9.658,-1.372,16.72112,4.10584,-9.87569
96,3.200,0.028,12.740,0.949,-36.06916,13.29519,16.01182
97,3.233,2.073,12.803,5.886,-52.59323,-21.71342,41.18411
98,3.267,0.494,11.788,5.673,33.68446,-41.26492,24.82798
99,3.300,-1.577,9.557,4.201,-16.13083,-15.31223,0.45882
100,3.333,-1.884,10.878,2.715,-17.49064,7.56161,-5.76443
101,3.367,-0.422,9.939,1.654,14.22902,-9.95775,5.57372
102,3.400,1.161,8.665,1.919,-0.86494,-6.02431,-1.20518
103,3.433,1.562,9.068,1.480,7.42877,-11.29604,-9.11098
104,3.467,0.447,9.095,1.768,22.71680,-17.74081,-5.85435
105,3.500,-0.473,8.705,1.766,26.40572,-17.36838,0.37083
106,3.533,-0.291,8.429,1.630,16.25058,-8.79905,-2.93240
107,3.567,0.239,8.532,0.744,0.22753,-8.30916,-1.58313
108,3.600,0.265,8.456,0.066,3.09877,-15.90331,6.79584
109,3.633,0.630,8.325,0.396,1.50643,-34.04776,11.86900
110,3.667,0.492,9.112,0.739,15.56020,-8.57121,7.26047
111,3.700,-0.453,9.830,0.046,3.89267,-6.64443,-4.17699
112,3.733,-0.199,10.501,-0.400,4.38963,-9.73332,-10.22179
113,3.767,0.907,10.977,0.118,20.01319,-5.48900,-7.50441
114,3.800,-1.874,13.512,1.572,-29.90094,19.88411,-26.20742
115,3.833,-2.848,11.451,5.999,-57.43830,65.55776,-38.14457
116,3.867,0.925,10.268,5.665,0.82317,15.05865,-17.01063
117,3.900,1.095,11.213,4.148,-2.96232,-8.72122,-8.86604
118,3.933,0.264,10.842,3.012,-9.19992,-13.62813,-11.07326
119,3.967,-0.675,9.645,2.418,-8.38096,-6.25907,-6.36032
120,4.000,-1.032,9.038,1.853,-17.07621,-2.25278,-1.37348
121,4.033,-1.026,9.119,1.660,-8.76996,6.60575,2.06527
122,4.067,-1.083,8.853,1.654,5.63642,8.72119,3.12881
123,4.100,-0.511,8.204,1.327,18.47791,6.85752,5.29655
124,4.133,0.097,7.430,1.097,11.23433,3.84534,8.15238
125,4.167,-0.317,7.874,0.620,0.19710,3.71639,4.58526
126,4.200,-0.505,8.219,-0.003,-2.41885,7.57530,-4.68855
127,4.233,-0.675,8.803,0.282,1.93328,11.07422,-12.34944
128,4.267,-0.783,9.674,0.073,6.03809,16.63206,-11.79390
129,4.300,-0.373,10.158,-0.141,-5.40668,9.65006,4.97762
130,4.333,-0.215,9.646,-0.758,-7.64566,1.78472,6.77175
131,4.367,-1.211,11.366,-0.405,-6.87338,25.03494,2.83898
132,4.400,1.847,15.709,3.879,-60.85231,7.56359,37.43312
133,4.433,1.498,13.519,6.265,18.06973,-51.42374,34.94262
134,4.467,-2.569,8.676,5.940,-0.35563,-15.99627,8.04209
135,4.500,-2.245,10.322,3.605,-29.08688,20.75377,6.50586
