frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.168,9.481,2.373,2.03053,-1.79389,-3.53435
1,0.033,-0.189,9.830,2.064,-3.45035,0.98727,-4.42748
2,0.067,-0.192,10.264,2.045,-4.24174,-0.12977,-4.50636
3,0.100,-0.220,9.970,1.571,-1.93870,-1.09933,-3.30544
4,0.133,-0.514,9.606,1.954,2.58289,2.55260,-1.98022
5,0.167,-0.206,9.466,2.117,5.24616,3.30229,-1.89291
6,0.200,0.024,9.651,2.392,2.90066,2.19085,-3.14504
7,0.233,-0.026,9.948,2.413,-1.11706,0.88295,-2.43766
8,0.267,-0.018,10.038,2.195,-0.02035,-1.96183,-1.26209
9,0.300,-0.077,9.802,1.942,3.10681,-4.28249,-0.91607
10,0.333,0.208,9.693,2.047,0.33076,-7.88563,-1.18827
11,0.367,0.074,9.601,2.412,0.24427,-7.88297,-2.41729
12,0.400,-0.117,10.144,2.559,4.16045,-6.76338,-2.37403
13,0.433,-0.516,10.179,1.857,3.03051,-6.04072,-1.38422
14,0.467,-0.648,9.847,1.751,7.90591,0.47324,-0.59033
15,0.500,0.132,8.914,2.679,2.80153,2.91603,0.73282
16,0.533,-0.157,8.817,2.457,0.07885,2.38931,2.11705
17,0.567,-0.379,9.862,2.344,-10.70224,1.48600,3.59286
18,0.600,-0.326,10.534,2.095,-7.18309,4.17570,5.67171
19,0.633,-0.112,10.105,2.056,-0.93893,3.78368,3.70483
20,0.667,-0.339,9.256,1.860,-3.67686,2.65650,3.78372
21,0.700,-0.462,9.656,1.884,-6.06863,5.33594,2.81659
22,0.733,-0.698,9.850,1.433,-0.45038,6.77862,-5.73028
23,0.767,-0.789,9.952,1.136,1.26208,12.92622,-7.94909
24,0.800,-0.062,9.943,1.425,2.45803,8.49609,-4.63361
25,0.833,0.247,9.799,1.330,5.68702,-1.09160,-7.44020
26,0.867,-0.217,9.710,1.395,2.45800,-2.92874,-10.32826
27,0.900,-0.474,9.929,1.961,-1.06106,-0.61070,-11.84732
28,0.933,-0.548,9.732,1.975,3.73042,4.81171,-7.18559
29,0.967,-0.450,9.147,3.076,11.21883,6.39187,6.75576
30,1.000,-0.227,8.914,1.537,12.03812,6.89313,23.61062
31,1.033,0.346,10.290,1.599,7.08364,2.63097,15.89038
32,1.067,1.543,11.189,1.752,-8.59815,-1.12218,1.06597
33,1.100,0.002,10.750,1.915,-5.70990,-2.30545,-5.22126
34,1.133,-0.170,9.454,1.347,1.56526,12.30266,-6.46009
35,1.167,-0.009,9.265,1.156,0.05103,17.02781,-4.54463
36,1.200,0.385,9.155,1.013,1.28997,14.96241,-2.32853
37,1.233,0.392,9.313,0.634,0.99742,8.00255,-0.56236
38,1.267,0.300,10.057,0.653,0.34859,8.47076,2.46566
39,1.300,0.608,10.326,0.802,3.33590,9.68700,2.84731
40,1.333,0.661,9.636,0.315,3.03562,8.55472,3.70230
41,1.367,0.981,9.810,0.278,-1.92112,3.29516,6.16285
42,1.400,0.728,10.970,0.211,-2.67941,-3.65647,5.77098
43,1.433,0.958,10.019,0.226,3.76077,-16.88805,2.63865
44,1.467,1.179,9.349,-0.046,-0.59796,-14.34610,1.61831
45,1.500,-0.515,11.971,0.714,-28.16797,-5.51827,-10.38196
46,1.533,-1.902,12.793,3.337,-16.08902,29.43768,-16.38421
47,1.567,-1.207,10.683,3.594,3.13998,34.63361,1.11469
48,1.600,1.281,8.595,4.080,-9.38803,26.77136,1.68758
49,1.633,1.306,9.965,4.801,-19.07114,16.16520,-7.90334
50,1.667,0.448,10.892,4.298,-7.25941,2.15509,-14.17563
51,1.700,-0.302,9.199,2.976,4.75575,-7.38165,-10.75581
52,1.733,-1.046,8.540,2.415,-6.19848,-7.70735,1.34109
53,1.767,-0.196,9.300,2.007,-8.48855,-8.48856,5.47583
54,1.800,-0.192,9.246,1.300,-5.75577,-6.34350,3.14505
55,1.833,-0.822,8.733,1.563,1.97708,-6.19336,-0.64886
56,1.867,-0.341,8.876,1.351,0.28757,-4.31299,0.58781
57,1.900,-0.026,8.806,0.929,3.93145,-6.32060,0.95410
58,1.933,-0.440,9.028,0.868,0.06110,-5.52418,-1.65901
59,1.967,-0.682,9.059,0.251,-2.03563,-0.66677,-7.75306
60,2.000,-0.953,8.708,0.170,-2.86260,4.00763,-15.14504
61,2.033,-0.990,9.001,0.745,-5.58782,8.75572,-10.25952
62,2.067,-0.326,10.242,0.239,-12.95929,5.27990,-1.54962
63,2.100,-0.340,10.096,-0.290,-13.54191,-3.51047,3.51121
64,2.133,-1.377,10.535,-0.749,-10.60167,-0.02935,-1.53803
65,2.167,-0.413,13.955,1.056,-34.17002,22.69780,0.55779
66,2.200,1.439,13.352,3.773,-12.48322,-20.60048,17.61800
67,2.233,-0.934,11.594,5.333,7.58264,-37.83986,16.00771
68,2.267,-1.009,10.119,5.318,-0.51400,-12.72010,8.35878
69,2.300,-0.524,9.838,3.352,0.71707,-6.70977,10.57231
70,2.333,-0.629,9.303,2.607,6.47581,-5.00763,10.61828
71,2.367,1.003,9.003,2.468,-1.95168,-0.55712,-1.00776
72,2.400,0.824,8.562,1.733,2.94633,-5.12183,-9.33586
73,2.433,0.705,8.401,2.103,7.34614,-3.28761,-5.35103
74,2.467,0.252,8.614,1.840,9.42748,-8.44528,-1.61324
75,2.500,0.304,8.892,1.537,1.67979,-5.39701,-2.02292
76,2.533,0.424,9.373,1.158,-1.93893,-2.31807,1.35624
77,2.567,-0.247,9.573,0.384,-2.41479,-5.49106,3.58524
78,2.600,-0.153,8.832,0.359,5.28247,-9.06101,8.79396
79,2.633,0.978,8.586,0.822,9.85505,-6.61122,16.05624
80,2.667,1.747,9.599,0.555,5.50127,-18.91349,11.60305
81,2.700,-2.351,11.241,0.002,-3.84727,-6.31277,-1.65650
