frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.567,9.584,2.028,-6.87786,-0.15267,-0.19847
1,0.033,-0.523,9.196,1.901,-4.95670,0.77371,-5.09692
2,0.067,-0.144,9.219,1.698,-8.10437,3.62343,-7.51654
3,0.100,0.036,9.905,2.157,-2.24406,4.22894,-5.50398
4,0.133,-0.152,9.724,1.857,-0.69707,1.84477,-14.30804
5,0.167,-1.128,10.378,1.321,10.14249,10.98728,-24.03053
6,0.200,-1.116,12.404,0.936,5.83949,2.29746,-12.50342
7,0.233,-0.639,11.634,0.434,2.28772,-6.30794,0.17365
8,0.267,-0.876,9.282,0.733,-1.68213,-5.14504,8.98214
9,0.300,-2.407,6.406,0.033,-12.07765,4.56590,4.94113
10,0.333,-2.773,5.910,2.173,-14.62539,31.85923,14.99186
11,0.367,0.541,10.275,3.146,-15.42549,38.65339,37.03616
12,0.400,1.508,12.572,4.384,9.40336,4.79398,39.33483
13,0.433,2.568,11.865,1.695,-6.12407,2.61272,1.79121
14,0.467,0.464,10.418,2.362,1.17980,-3.12891,-9.94427
15,0.500,-0.929,11.294,1.935,-19.53434,7.03965,-9.03781
16,0.533,-0.740,11.731,1.693,-3.44467,17.16559,-6.24442
17,0.567,-0.200,8.994,2.048,16.15024,15.48595,-8.00767
18,0.600,-0.048,7.767,2.011,5.28958,13.82429,-6.61032
19,0.633,0.083,8.566,2.061,-2.56755,13.67173,-3.33328
20,0.667,-0.532,9.371,1.338,-8.97720,9.79864,0.84784
21,0.700,-0.220,9.960,1.626,-6.51943,9.29723,4.40439
22,0.733,0.091,10.906,1.524,-8.57738,0.61297,1.52123
23,0.767,0.018,9.700,1.980,-4.40681,2.66481,1.69436
24,0.800,-1.765,10.353,1.425,-4.62592,8.39699,-3.02291
25,0.833,-1.135,10.009,1.549,-1.78323,11.74534,-5.02841
26,0.867,-0.049,9.100,1.250,4.41763,5.57720,-5.43994
27,0.900,-0.086,9.213,1.800,2.00797,2.83957,-4.05320
28,0.933,-0.192,10.090,1.962,4.24679,-0.97745,-1.46798
29,0.967,-0.615,9.962,1.488,1.04539,-11.08413,-2.82986
30,1.000,-0.589,9.871,1.515,-5.33575,-15.09216,-4.80119
31,1.033,-0.137,9.771,0.889,-0.09357,-21.04608,-1.70227
32,1.067,-0.492,9.720,1.296,6.97711,-22.60563,-3.22133
33,1.100,-0.493,10.111,1.551,9.05348,-24.06872,-3.42748
34,1.133,-0.522,9.641,1.500,11.49619,-25.55972,-3.76592
35,1.167,-0.734,9.348,1.326,9.75561,-22.26714,-6.83464
36,1.200,-1.056,9.802,1.281,8.38929,-16.32827,-9.16029
37,1.233,-1.263,10.040,1.576,11.17299,-13.75579,-8.67179
38,1.267,-1.030,9.765,1.657,10.20866,-10.25192,-7.32316
39,1.300,-0.516,9.062,1.936,11.90602,-9.18354,-1.22705
40,1.333,-0.957,8.953,2.527,13.41210,-5.72158,8.74885
41,1.367,-0.779,9.794,1.701,6.81417,-1.84481,11.47328
42,1.400,0.043,10.448,0.759,1.25957,-9.71762,14.49620
43,1.433,1.195,10.533,1.369,-2.74313,-9.77095,6.73252
44,1.467,-0.431,10.804,1.073,-4.59769,-9.39435,-7.49375
45,1.500,-0.230,9.905,0.893,6.73283,-3.02275,-11.94636
46,1.533,-0.225,9.124,0.813,6.49874,0.51908,-7.34084
47,1.567,0.101,9.373,0.984,6.84992,1.85496,-4.72268
48,1.600,0.014,9.388,1.156,5.48091,1.22901,-2.42747
49,1.633,0.379,9.095,0.861,0.79377,0.13488,-1.07636
50,1.667,0.793,9.376,0.611,-4.18078,-1.07885,-2.37625
51,1.700,-0.089,9.876,0.321,-5.78639,-1.70986,1.74811
52,1.733,-0.313,10.086,0.496,-3.81671,3.15537,1.21625
53,1.767,0.528,9.967,0.514,-3.28498,4.71245,0.89821
54,1.800,0.905,10.556,-0.017,-4.55739,4.02303,-3.01548
55,1.833,0.247,11.957,0.417,-13.17621,8.43524,-10.21904
56,1.867,-1.072,11.424,1.106,-16.71781,27.62545,-14.25184
57,1.900,0.098,10.654,2.535,-18.69434,28.80856,-10.88528
58,1.933,0.762,10.754,3.097,-13.54455,17.14457,-6.49872
59,1.967,0.258,9.957,4.289,-10.34557,-2.47128,-8.74055
60,2.000,-0.644,10.080,4.310,2.82444,-7.35109,-10.42755
61,2.033,-0.061,9.865,3.465,-1.53205,-6.88053,-14.62083
62,2.067,-1.066,9.203,2.560,-13.97236,-7.23661,-6.68157
63,2.100,-0.996,9.335,2.176,-11.18307,-6.51920,7.40468
64,2.133,-0.587,9.349,1.867,-7.79380,-8.95425,7.03551
65,2.167,-0.116,8.815,1.567,-0.98227,-10.02548,1.21383
66,2.200,-0.215,8.665,1.439,-0.11423,-13.57272,-1.95391
67,2.233,-0.357,8.689,1.188,4.39440,-16.00002,1.90584
68,2.267,-0.651,8.768,0.586,2.38426,-14.71502,2.58529
69,2.300,-0.534,8.876,0.315,3.80292,-11.57801,-4.69962
70,2.333,-0.706,8.389,0.465,-1.94628,-8.80760,-11.26646
71,2.367,-1.412,8.955,0.242,-0.33588,1.28078,-14.30829
72,2.400,-1.657,10.884,0.065,-4.95445,5.68701,-5.56474
73,2.433,-1.148,10.566,-0.364,-12.17821,4.51613,2.19112
74,2.467,-1.000,9.890,-1.252,-7.34047,3.63619,-1.70249
75,2.500,-0.756,12.500,0.486,-20.86417,14.49594,3.38204
76,2.533,2.253,13.304,3.305,-25.70487,-9.46050,22.48598
77,2.567,0.452,12.694,4.873,3.81015,-41.05868,24.57694
78,2.600,-2.542,9.488,5.418,-1.89115,-25.33875,6.74174
79,2.633,-2.201,9.868,3.680,-6.89435,5.80728,3.42249
80,2.667,-0.465,10.035,2.843,7.51401,8.04828,5.67945
81,2.700,0.943,9.292,2.370,-0.05348,-1.65658,2.55715
82,2.733,1.079,8.921,1.863,-1.50879,-9.38699,-3.69470
83,2.767,0.525,8.826,1.381,5.73051,-19.00272,-1.72750
84,2.800,0.213,8.873,1.492,14.70248,-17.32814,2.58794
85,2.833,-0.071,8.586,1.405,15.29994,-12.40956,3.84472
86,2.867,-0.120,8.437,1.326,5.25930,-9.49878,2.04834
87,2.900,-0.402,8.873,0.757,1.10690,-3.64864,5.62608
88,2.933,-0.161,8.836,0.562,4.98235,-1.73816,11.56002
89,2.967,0.279,8.793,0.574,11.34624,-2.34606,16.86270
90,3.000,1.231,9.500,0.666,13.36635,-7.79405,14.94637
91,3.033,0.002,10.391,0.852,8.33584,-14.04832,0.00490
92,3.067,-0.872,10.481,0.793,9.73802,-8.66148,-11.80929
93,3.100,-0.371,10.738,0.323,22.02288,3.29774,-8.87025
94,3.133,-0.560,12.767,0.882,-2.95127,7.24982,-20.56801
95,3.167,-1.401,12.388,3.521,-63.26958,27.43243,-30.67428
96,3.200,0.476,10.422,5.349,-30.99866,28.03728,-18.70970
97,3.233,-0.902,10.362,4.606,0.59833,14.32318,-14.45036
98,3.267,-0.546,10.340,4.366,0.59292,10.55487,-11.19853
99,3.300,0.528,9.623,3.419,-5.01426,7.74248,-7.98039
100,3.333,-0.482,9.111,2.520,-13.48123,0.97399,-2.99681
101,3.367,-1.369,8.977,1.793,-10.46827,2.37371,3.47789
102,3.400,-1.346,8.914,1.846,-7.09143,8.28244,6.24427
103,3.433,-0.401,8.546,1.328,6.64386,6.86525,5.02286
104,3.467,-0.097,8.146,1.105,4.15779,6.35113,4.03817
105,3.500,-0.666,8.210,0.579,3.60296,7.30521,2.41218
106,3.533,-0.614,8.999,0.385,-0.72763,9.18580,-1.57021
107,3.567,-0.388,9.070,0.235,3.12001,10.10939,-10.18598
108,3.600,-0.323,8.839,0.666,7.49612,9.71791,-15.08407
109,3.633,-1.445,9.541,0.571,4.44213,7.94134,-10.38862
110,3.667,-0.246,10.582,-0.206,-12.37915,6.56996,3.56236
111,3.700,-0.352,10.087,-0.520,-13.22141,-5.19791,4.47299
112,3.733,-1.358,12.005,0.016,-14.62941,10.23955,-0.12937
113,3.767,2.069,14.535,2.369,-34.48345,-7.77102,22.16032
114,3.800,-0.922,10.922,4.784,5.68727,-41.55644,24.85416
115,3.833,-2.308,8.918,5.182,-9.23147,-6.52425,5.06109
116,3.867,-0.466,10.909,3.811,-7.49266,11.05098,3.92898
117,3.900,-0.670,10.640,2.705,10.56493,-5.35946,13.89310
118,3.933,-0.103,8.872,2.569,-0.83833,-9.59750,11.24351
119,3.967,1.045,8.893,1.921,-11.60048,-8.96711,-3.02823
120,4.000,0.642,9.392,1.279,4.46598,-13.80150,-8.09934
121,4.033,-0.318,9.084,1.526,15.55222,-12.48089,-6.60302
122,4.067,-0.508,8.509,1.503,16.70992,-4.31805,3.67940
123,4.100,-0.129,8.724,0.960,14.00755,-1.79394,4.92365
124,4.133,0.103,9.116,0.480,10.35114,-5.24426,4.80915
