frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,0.630,9.749,1.889,-1.30534,-1.27481,-0.58015
1,0.033,0.497,9.941,2.059,-1.44556,-1.45072,-0.26141
2,0.067,0.602,9.944,1.929,-0.15909,-0.58133,-0.58705
3,0.100,0.583,9.677,1.889,-0.69912,0.44801,-0.46984
4,0.133,0.555,9.804,2.083,-1.32030,0.42118,-0.61499
5,0.167,0.547,9.834,2.105,-1.22657,0.43143,-0.14726
6,0.200,0.449,9.840,1.964,-1.37800,0.48045,1.33902
7,0.233,0.505,9.758,1.911,-1.70276,1.10944,1.13986
8,0.267,0.394,9.756,1.996,-2.22840,1.36764,-0.33196
9,0.300,0.508,9.860,2.022,-1.95330,1.10417,-0.26313
10,0.333,0.533,9.729,1.970,-2.59061,0.77921,0.25656
11,0.367,0.461,9.752,1.932,-3.07768,0.06915,0.29356
12,0.400,0.560,9.843,1.858,-2.41016,-1.73759,0.49118
13,0.433,0.470,9.896,1.974,-1.33019,-8.15754,2.18917
14,0.467,0.314,10.240,1.860,-2.69607,-18.47975,5.77021
15,0.500,0.220,10.169,1.612,0.17036,-15.38889,5.33170
16,0.533,0.010,9.965,1.464,-1.77927,-11.85986,3.14883
17,0.567,-0.421,9.438,1.117,-1.81375,-2.65965,-0.90683
18,0.600,-0.574,9.578,1.006,-2.71381,1.21967,-2.79855
19,0.633,-0.053,10.071,1.252,-2.29240,9.27552,-1.60698
20,0.667,0.714,10.288,1.662,-2.86050,2.56969,-1.20826
21,0.700,0.205,10.233,1.932,1.02849,2.43120,-5.18867
22,0.733,-0.345,10.009,1.909,1.17212,12.17920,-6.50099
23,0.767,-0.197,8.918,1.952,6.91946,20.41556,-0.60828
24,0.800,0.365,8.946,1.691,15.30032,23.00960,9.28003
25,0.833,0.658,10.878,0.810,10.79708,22.03733,8.95857
26,0.867,1.445,11.003,0.640,9.98472,9.34930,3.68654
27,0.900,1.734,10.893,1.016,4.58505,7.86413,-7.67969
28,0.933,0.728,10.188,0.643,10.57225,11.99067,-10.97230
29,0.967,0.853,9.427,0.984,11.31501,13.85964,-7.13320
30,1.000,1.254,9.148,0.898,7.47630,13.32076,-1.27624
31,1.033,1.918,9.293,1.140,6.37472,4.53177,-4.69855
32,1.067,1.651,8.745,0.946,-0.71657,-2.80008,-5.72778
33,1.100,1.538,9.322,0.873,-5.70294,-5.54890,-1.66800
34,1.133,1.492,9.906,0.898,-2.27212,-6.97682,-0.80864
35,1.167,0.907,10.253,1.530,-6.18223,-2.74818,-4.90461
36,1.200,0.253,11.094,2.363,-6.42653,6.64361,-6.17553
37,1.233,0.592,10.877,2.799,2.33374,9.78655,2.86375
38,1.267,1.303,10.328,3.153,3.73569,3.42551,8.96296
39,1.300,0.354,10.448,3.474,4.48315,-5.40784,15.74508
40,1.333,-0.533,9.563,3.241,9.33604,-4.42450,18.85254
41,1.367,-0.887,8.429,2.676,3.81268,4.35217,9.38442
42,1.400,-0.880,9.047,2.974,5.06223,17.50552,-2.08369
43,1.433,-0.422,10.649,2.545,9.77081,17.99880,-0.30571
44,1.467,-0.220,10.607,2.546,14.78422,10.23410,11.31857
45,1.500,-0.014,9.358,2.459,19.69609,2.70974,7.16255
46,1.533,0.248,9.774,1.877,7.29814,-2.81107,1.14585
47,1.567,-0.069,9.504,1.717,14.96476,-7.92323,-1.26944
48,1.600,-1.552,8.141,1.660,20.34065,-0.21468,-5.15925
49,1.633,-2.015,7.147,0.199,9.64278,6.32571,-12.05058
50,1.667,-1.141,5.807,-1.361,2.30768,27.55226,-23.74765
51,1.700,-1.941,5.574,-1.341,0.79108,28.26416,-31.54936
52,1.733,-0.462,9.867,4.675,-70.57672,36.77374,-21.94996
53,1.767,9.170,19.613,3.906,-7.56095,-29.70051,24.19805
54,1.800,-2.731,13.757,1.974,17.07571,-31.63559,-18.43358
55,1.833,-3.088,12.201,7.499,6.32472,16.96578,-9.45846
56,1.867,1.060,9.217,3.909,22.73314,34.83837,-7.08622
57,1.900,2.021,5.553,3.507,4.01157,22.42456,-2.53812
58,1.933,2.209,5.717,3.614,-8.98938,11.22112,-4.99543
59,1.967,1.936,7.264,3.825,-6.25841,2.61997,-5.46712
60,2.000,1.704,8.319,4.274,-0.60737,-4.41075,-2.13778
61,2.033,0.828,8.864,4.398,-5.39758,0.92212,-0.55633
62,2.067,0.336,9.355,3.825,-18.22380,6.20849,4.30574
63,2.100,0.826,9.783,3.249,-17.66686,8.55989,8.93900
64,2.133,1.184,9.927,2.648,-13.76434,10.75458,5.75045
65,2.167,1.261,9.497,2.388,-9.53179,10.38612,2.97374
66,2.200,1.228,9.727,2.256,-11.59477,10.47362,6.55123
67,2.233,1.588,9.707,1.853,-6.09522,6.04839,11.00053
68,2.267,2.271,9.598,1.988,-1.41449,-3.96062,8.80976
69,2.300,1.865,9.958,1.894,0.57731,-12.62824,2.05948
70,2.333,1.397,9.889,1.354,-4.01852,-17.14087,0.34738
71,2.367,1.078,9.926,1.331,-9.50230,-18.78331,2.97839
72,2.400,1.298,10.249,1.515,-7.13772,-20.13026,3.27383
73,2.433,1.145,10.035,1.150,-3.53584,-25.83548,3.61205
74,2.467,1.445,9.703,1.016,-1.96330,-25.94590,0.89492
75,2.500,0.923,9.631,1.104,-1.19756,-21.39127,0.08397
76,2.533,0.623,10.397,1.717,-1.21458,-14.58283,-1.44493
77,2.567,-0.006,10.823,2.223,-0.71638,-5.44937,-2.78561
78,2.600,-0.195,10.308,2.537,-0.11769,11.79278,-2.69299
79,2.633,-0.149,10.241,2.562,-0.40182,20.93866,5.41656
80,2.667,0.712,9.457,2.743,1.66900,17.49063,10.40784
81,2.700,0.748,9.068,3.629,1.55908,11.79048,5.20370
82,2.733,0.840,9.029,4.013,14.29530,0.96327,-2.82168
83,2.767,-0.221,9.804,3.643,17.91039,-0.45721,-14.72589
84,2.800,-1.569,10.737,2.736,4.10322,9.56373,-11.16454
85,2.833,-0.339,10.448,2.837,8.04327,2.99878,11.13989
86,2.867,0.197,9.234,2.431,11.33796,-13.56034,8.29232
87,2.900,-0.103,8.522,2.022,12.66953,-16.41393,-7.65890
88,2.933,-0.026,8.658,1.007,8.97853,-16.55591,-8.96763
89,2.967,-1.096,8.140,-1.007,15.76200,-21.52644,-21.83637
90,3.000,-1.960,6.639,-1.687,16.96026,3.05190,-28.04403
91,3.033,-2.057,4.208,-1.872,0.38924,22.46298,-9.38492
92,3.067,-3.259,5.269,-0.943,-29.64886,25.14808,-18.71216
93,3.100,0.360,18.003,12.487,-155.73678,22.55198,8.93981
94,3.133,6.419,17.059,2.256,13.15278,-76.09442,23.16125
95,3.167,-4.021,13.095,4.197,16.75662,-9.05361,-49.16949
96,3.200,-3.110,11.779,6.365,-66.92902,9.36196,-3.17792
97,3.233,1.933,9.713,-0.038,40.65554,18.63698,32.55018
98,3.267,0.612,7.133,3.459,14.28924,8.69441,5.38583
99,3.300,3.016,5.339,3.671,-10.48641,6.18798,-14.30699
100,3.333,2.952,6.260,3.562,5.00795,-10.16969,-5.79890
101,3.367,1.540,7.693,4.128,8.49458,-10.16304,-3.00773
102,3.400,0.166,9.417,3.616,0.47649,-6.75041,-5.27033
103,3.433,-0.854,9.670,2.205,-16.31334,6.09742,1.21716
104,3.467,0.696,10.867,2.010,-6.66683,20.53451,4.67095
105,3.500,1.234,10.076,1.571,-3.58458,17.82463,0.30123
106,3.533,1.743,9.875,2.132,-11.96316,16.34232,-3.22797
107,3.567,1.412,9.554,1.742,-8.56808,9.48487,3.87320
108,3.600,1.120,8.958,1.859,-2.47351,9.93586,5.34846
109,3.633,0.897,9.362,1.683,-3.64053,8.34316,6.81812
110,3.667,1.277,9.851,1.277,-3.20039,1.81811,9.43297
111,3.700,1.785,9.922,1.367,-2.09241,-4.16545,6.21230
112,3.733,1.161,9.903,1.142,-1.48568,-5.95816,3.95853
113,3.767,1.021,9.723,1.059,1.68675,-5.94979,3.06665
114,3.800,0.824,9.886,0.968,4.88630,-5.47458,3.94366
115,3.833,0.940,10.175,0.974,8.27566,-8.78400,5.09352
116,3.867,1.242,10.351,1.156,14.06808,-16.67532,6.28531
117,3.900,1.696,10.329,1.191,11.10351,-20.16612,1.28399
118,3.933,0.810,10.641,1.269,-0.98615,-13.10071,-7.11346
119,3.967,-0.035,10.817,2.010,-5.62592,-1.41031,-11.20293
120,4.000,0.033,10.851,1.842,-4.35101,7.53214,-6.36699
121,4.033,0.999,9.944,1.948,-1.41728,7.09948,2.47804
122,4.067,0.996,9.747,3.205,3.40539,-1.57992,6.47227
123,4.100,-0.122,9.259,3.771,11.65286,-3.85276,-2.69206
124,4.133,-1.303,8.992,3.512,10.50554,3.61781,-16.35494
125,4.167,-1.106,9.229,3.181,1.47923,11.89244,-18.17725
126,4.200,-1.039,10.764,2.636,-9.09671,12.74845,6.28685
127,4.233,-0.121,10.217,1.931,15.90592,0.52701,18.78325
128,4.267,0.093,9.431,1.977,15.70397,-7.44666,3.89699
129,4.300,0.618,10.094,1.007,15.85125,-9.61540,-5.10349
130,4.333,0.037,9.691,0.601,23.15645,-18.81240,-2.99346
131,4.367,-1.534,8.407,-0.010,22.66285,-21.02746,-2.85061
132,4.400,-1.365,6.919,-1.179,-3.73030,-3.07153,-5.58324
133,4.433,-0.715,5.065,-1.227,-6.36161,0.85002,-13.59028
134,4.467,-2.343,5.936,-0.127,-38.82444,8.36558,-26.42491
135,4.500,-1.861,9.389,5.515,-53.42621,57.03646,-26.00710
136,4.533,10.291,19.539,8.222,-19.02344,-33.60137,61.48979
137,4.567,-4.138,17.378,3.464,-4.74872,-12.44756,-37.26708
138,4.600,-4.291,14.138,5.425,-7.64631,17.84060,-13.33796
139,4.633,-0.139,10.238,2.984,39.79652,63.79710,8.39728
