frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,0.235,9.677,2.248,-1.30534,2.79389,-2.64122
1,0.033,0.223,9.734,2.187,-3.79645,0.92873,-2.42748
2,0.067,0.212,9.772,2.227,-2.77107,1.23658,-2.58526
3,0.100,0.156,9.606,2.263,-2.51908,1.11451,-2.29008
4,0.133,0.231,9.654,2.310,-3.16283,0.53439,-2.14251
5,0.167,0.240,9.737,2.267,-3.69970,-1.40958,-1.83969
6,0.200,0.227,9.948,2.200,-5.20607,-2.42747,-2.61829
7,0.233,0.093,10.016,2.092,-3.31046,-3.29264,-2.82698
8,0.267,-0.016,9.952,1.905,0.42236,-0.61835,-2.24173
9,0.300,0.022,9.673,2.241,2.03816,1.48855,-2.34351
10,0.333,0.200,9.829,2.188,1.67932,0.02275,-1.96692
11,0.367,0.255,9.750,2.229,1.70742,0.57502,-1.36143
12,0.400,0.232,9.754,2.413,1.61836,0.61059,-0.92368
13,0.433,0.296,9.725,2.135,1.06328,-0.74294,-0.98724
14,0.467,0.273,9.657,2.204,-1.43754,-1.90053,-0.74300
15,0.500,0.400,9.524,2.253,-1.39697,-3.93883,-1.08395
16,0.533,0.470,9.462,2.208,-5.01737,-5.20357,-2.85715
17,0.567,0.439,9.967,1.908,-8.16395,-12.83428,-3.76227
18,0.600,-0.273,10.889,2.366,-11.68645,-11.41891,-0.55682
19,0.633,-0.301,9.492,1.678,-6.81401,-5.81511,-4.95921
20,0.667,-0.233,9.067,1.712,-9.70193,-1.14480,-5.45543
21,0.700,0.510,9.859,1.801,-9.36675,-4.93817,-4.51178
22,0.733,0.563,9.613,1.625,-7.71243,-8.82692,-2.75059
23,0.767,0.408,9.529,1.766,-15.75269,-10.21090,-4.37438
24,0.800,0.244,10.168,1.458,-12.99284,-9.67948,-6.32827
25,0.833,0.617,10.570,1.631,-3.17424,-10.39146,-6.85755
26,0.867,0.046,10.085,1.348,0.91635,-13.83465,-5.62109
27,0.900,-0.409,9.443,0.960,-3.18277,-8.87074,-2.82470
28,0.933,-0.379,10.092,1.266,-3.96209,-1.87526,1.72009
29,0.967,0.132,10.027,1.208,4.26163,-7.96157,-1.11688
30,1.000,0.168,9.558,1.223,6.93911,-8.18314,-1.93894
31,1.033,0.104,9.773,1.377,3.91885,-8.75573,-2.39186
32,1.067,-0.001,10.018,1.585,-0.23555,-12.12664,-2.86728
33,1.100,0.201,9.788,1.633,2.99954,-17.70214,-3.48092
34,1.133,0.320,9.759,2.062,14.34742,-18.64114,0.36337
35,1.167,0.384,9.630,2.156,18.42261,-17.14264,1.84489
36,1.200,0.795,9.680,1.281,4.32902,-19.29732,0.44280
37,1.233,1.455,9.722,1.175,3.71255,-23.58728,1.42246
38,1.267,1.647,11.271,1.130,2.08380,-22.52205,-5.36309
39,1.300,-0.045,11.028,1.439,9.08357,-16.87830,-12.97682
40,1.333,0.429,9.441,1.255,12.84486,-9.46097,-9.78926
41,1.367,0.558,9.538,1.067,12.09665,-5.63186,-4.87557
42,1.400,0.788,9.871,1.305,17.97679,-1.22907,-2.42765
43,1.433,0.924,9.397,1.118,21.02036,-1.40096,0.72855
44,1.467,1.280,8.820,1.137,17.03854,0.81417,3.48094
45,1.500,1.111,8.447,1.068,10.53464,-0.09168,7.17494
46,1.533,0.697,8.241,0.720,7.26517,-4.48797,17.26287
47,1.567,0.670,7.132,0.670,-0.46907,-3.22261,25.38355
48,1.600,1.465,5.450,0.874,-11.62175,-6.11121,29.29698
49,1.633,0.470,12.076,5.398,-26.72521,9.81432,14.26218
50,1.667,-5.542,17.949,1.280,-37.58299,31.94981,-37.08953
51,1.700,2.573,12.048,5.428,25.31709,46.15542,16.42306
52,1.733,2.360,15.242,5.098,-8.03826,8.14333,5.02327
53,1.767,0.049,10.917,4.081,35.17353,-26.01473,3.76531
54,1.800,-0.888,6.776,3.977,13.35354,-23.22832,7.26696
55,1.833,-0.916,6.064,2.713,-10.16750,1.78010,4.09690
56,1.867,-0.436,6.791,3.474,-7.26765,8.42242,4.37645
57,1.900,-0.637,8.078,3.608,-2.50373,4.69493,7.02270
58,1.933,-1.275,8.754,3.357,-12.48773,5.89787,6.92890
59,1.967,-0.423,9.374,2.995,-19.60720,8.92627,2.60360
60,2.000,-0.105,10.027,2.686,-15.32133,3.39004,-2.84708
61,2.033,-1.156,9.890,2.754,-9.20876,-0.61572,-0.98041
62,2.067,-1.203,9.467,2.337,-10.60821,2.36074,3.77841
63,2.100,-0.919,9.237,2.234,-12.07633,3.74059,3.67182
64,2.133,-0.418,9.247,2.010,-11.96977,0.77829,1.78621
65,2.167,-0.006,9.334,1.658,-11.24471,-2.92780,-3.99427
66,2.200,-0.371,9.632,1.824,-6.69486,-6.02249,-8.22888
67,2.233,-0.654,9.803,1.690,-4.76622,-9.37878,-8.47584
68,2.267,-0.709,9.612,1.500,-3.98961,-10.77860,-8.38179
69,2.300,-0.819,9.680,1.489,-5.12217,-8.35877,-7.16037
70,2.333,-0.625,9.699,1.646,-2.47037,-7.29296,-7.38657
71,2.367,-0.634,9.833,1.399,-1.42017,-3.52726,-10.24644
72,2.400,-0.862,9.814,1.094,0.79337,1.17295,-10.59666
73,2.433,-0.703,9.893,0.973,-1.44753,5.10181,-7.98470
74,2.467,-0.647,9.810,0.409,-3.59572,8.61245,-10.48834
75,2.500,-0.716,9.522,0.227,2.07602,10.78626,-10.78631
76,2.533,-0.426,10.720,1.112,-7.82979,11.70528,-7.99048
77,2.567,0.903,10.911,1.846,-7.26882,2.47621,-0.55151
78,2.600,0.254,10.614,2.112,-2.43615,-5.96215,1.03841
79,2.633,-0.612,10.262,3.311,3.57655,-2.67223,-5.53620
80,2.667,-0.528,9.543,3.420,12.01677,10.86448,0.53301
81,2.700,0.697,8.770,3.517,13.81741,4.30762,14.97540
82,2.733,1.272,9.473,3.208,7.86546,-3.80373,23.59629
83,2.767,2.258,11.233,2.720,0.49142,-13.99194,-0.15272
84,2.800,1.116,10.740,2.162,7.54846,-14.28216,-19.87749
85,2.833,-0.065,9.690,1.704,14.23868,-5.43164,-13.19713
86,2.867,-0.298,9.102,1.555,16.20623,5.19291,-2.28651
87,2.900,-0.285,9.215,1.499,21.02991,10.92285,6.28958
88,2.933,1.588,8.989,1.530,20.70479,7.67909,5.71028
89,2.967,1.706,8.812,0.548,13.19011,1.70878,0.74331
90,3.000,1.609,7.762,0.022,2.64256,-11.02147,2.70214
91,3.033,0.511,7.579,0.414,-8.91839,-8.06973,3.02602
92,3.067,-0.017,7.590,0.026,-23.64569,-1.84135,-0.47292
93,3.100,0.256,6.795,-0.493,-21.43520,7.55718,4.46538
94,3.133,2.249,9.463,2.956,-21.82404,7.29455,6.57239
95,3.167,-5.139,19.613,11.101,-47.03019,59.16028,-53.83590
96,3.200,0.201,12.793,1.899,22.25351,36.45565,-10.61598
97,3.233,4.090,12.372,6.479,-25.49122,-5.89828,16.58222
98,3.267,-0.457,13.339,3.348,21.76305,-27.42570,-1.35111
99,3.300,-1.515,8.469,4.798,18.36025,-15.58985,7.53306
100,3.333,-1.018,6.452,3.184,-16.83383,1.48511,11.14490
101,3.367,-1.197,6.331,2.778,-15.55090,15.43953,12.83163
102,3.400,-0.678,7.027,3.093,-1.04675,13.68763,15.20616
103,3.433,-0.348,8.460,3.314,-4.46981,10.91875,11.83262
104,3.467,0.123,9.534,2.947,-17.16454,5.38476,3.79200
105,3.500,0.338,9.862,2.143,-13.25254,-2.37344,-2.74008
106,3.533,0.019,10.129,2.117,-5.05215,-14.83688,-5.16656
107,3.567,-0.477,9.829,2.001,-2.25537,-17.18261,-3.49041
108,3.600,-0.586,9.484,1.900,-3.21670,-14.47917,-5.17221
109,3.633,-0.613,9.422,1.676,-3.87806,-11.73670,-6.19106
