frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0.000,-0.342,9.888,1.793,-3.81679,3.54198,1.03817
1,0.033,-0.240,9.752,1.932,-1.60702,1.04978,0.32006
2,0.067,-0.269,9.787,2.077,-2.38134,-0.95527,-1.29682
3,0.100,-0.216,9.842,1.849,-0.88685,-0.72796,-0.22116
4,0.133,-0.440,9.814,1.899,-2.13175,-0.89202,-0.55232
5,0.167,-0.467,9.692,1.781,-3.15546,-1.37126,-0.75583
6,0.200,-0.486,9.763,1.776,-3.68286,-2.10177,-0.58211
7,0.233,-0.577,9.833,1.941,-1.58110,-0.88913,-0.84961
8,0.267,-0.405,9.898,1.802,-1.29628,-0.96648,-1.36659
9,0.300,-0.447,9.891,1.889,-2.38664,-1.20354,-1.50800
10,0.333,-0.508,9.632,1.962,-3.08806,-1.39704,-1.80153
11,0.367,-0.517,9.687,1.815,-3.36922,-1.34468,-2.27597
12,0.400,-0.564,9.863,1.823,-2.67750,-0.62125,-1.76059
13,0.433,-0.567,9.830,1.791,-1.88265,-0.24677,-1.67498
14,0.467,-0.509,9.718,1.612,-2.80454,-0.53431,-1.50869
15,0.500,-0.598,9.771,1.632,-2.50885,0.17829,-1.80863
16,0.533,-0.372,9.790,1.618,-1.70370,1.24491,-0.54507
17,0.567,-0.380,9.872,1.611,-0.62746,-0.12834,-1.78583
18,0.600,-0.350,9.907,1.600,0.31645,-0.77957,-3.04264
19,0.633,-0.315,9.783,1.599,2.16071,-0.29248,-5.36287
20,0.667,-0.357,9.886,1.619,2.01562,-2.98074,-3.12112
21,0.700,-0.518,9.748,1.483,1.91157,-3.67115,-2.77417
22,0.733,-0.387,9.711,1.636,0.47008,-2.18548,-2.17022
23,0.767,-0.365,9.713,1.676,0.64714,-1.61166,-2.77774
24,0.800,-0.472,9.577,1.408,-1.32355,-1.04795,-1.53500
25,0.833,-0.525,9.520,1.313,-4.80842,-1.11584,-0.59945
26,0.867,-0.662,9.900,1.157,-2.96022,1.62529,-0.04106
27,0.900,-0.504,10.506,1.100,6.57518,4.37132,-1.26903
28,0.933,-0.359,10.187,1.065,1.78216,2.39071,-3.54629
29,0.967,-0.501,9.559,1.618,-3.31113,1.94417,-3.57078
30,1.000,-0.652,9.876,1.311,3.84950,1.83988,-3.60010
31,1.033,-0.495,9.544,1.578,10.16566,-0.10224,-3.74988
32,1.067,-0.384,9.248,1.596,5.46244,-3.39792,-5.33903
33,1.100,-0.490,9.585,1.890,-0.14556,-1.73190,-4.62609
34,1.133,-0.682,9.601,1.900,0.61044,0.56361,1.61116
35,1.167,-0.667,9.035,1.706,7.65520,0.68994,12.59996
36,1.200,-0.098,9.760,1.512,12.34632,3.96515,16.70679
37,1.233,-0.634,11.149,0.852,-1.70501,2.40003,9.91432
38,1.267,0.438,10.827,0.495,3.13930,0.01881,6.04480
39,1.300,-0.144,10.692,0.697,-1.64793,-0.59745,-4.38327
40,1.333,-0.409,10.058,0.800,5.99678,3.73542,-11.97267
41,1.367,0.024,9.442,0.758,15.96653,4.35885,-7.08477
42,1.400,0.172,9.087,0.730,13.91197,1.43965,-3.46325
43,1.433,0.100,9.125,0.506,7.85783,-1.96815,-3.61537
44,1.467,-0.055,9.189,0.161,6.23396,-4.26055,-3.75557
45,1.500,0.091,9.298,0.174,3.06479,-4.20124,-0.85466
46,1.533,-0.023,9.892,0.170,4.59679,-1.70886,-1.26267
47,1.567,0.126,9.987,0.264,8.89792,0.62240,-5.05539
48,1.600,0.499,9.890,0.431,6.44209,-4.96061,-5.76293
49,1.633,0.712,10.206,0.546,-1.52766,-11.45025,-4.97254
50,1.667,0.993,10.126,-0.196,-4.75034,-13.57594,-9.83870
51,1.700,0.347,11.312,0.700,-17.68124,-9.64516,-18.09632
52,1.733,-1.541,12.211,1.779,-26.79220,25.36507,-23.42946
53,1.767,-1.135,11.827,2.692,-14.63878,32.31044,-6.43200
54,1.800,0.844,10.912,3.195,-7.44447,13.61906,3.57936
55,1.833,1.044,10.273,4.146,-10.63294,-5.90374,-2.91810
56,1.867,-0.408,10.321,4.261,2.32311,-12.18327,-10.78259
57,1.900,-0.552,9.070,3.411,6.28455,-10.39375,-12.44279
58,1.933,-1.361,8.501,2.748,-8.40430,-10.84540,4.22994
59,1.967,-0.841,9.178,2.279,-11.62347,-5.00247,11.38422
60,2.000,-0.318,9.421,1.567,-9.64291,-9.81908,8.80666
61,2.033,-0.617,8.907,1.533,-3.42560,-10.17926,1.43324
62,2.067,-0.750,8.816,1.496,1.74981,-7.12502,-1.66401
63,2.100,-0.984,8.651,1.417,4.90326,-3.57921,2.76249
64,2.133,-0.967,9.002,0.887,1.77288,-0.96884,2.83702
65,2.167,-0.691,8.962,0.246,3.10836,2.36592,-3.49652
66,2.200,-0.727,8.393,0.212,1.67007,1.16894,-9.32870
67,2.233,-1.047,8.404,-0.032,-2.46048,3.56906,-10.21218
68,2.267,-0.898,10.341,0.374,-7.53317,6.56546,-6.77875
69,2.300,-0.722,10.895,0.034,-6.01957,0.80002,1.44878
70,2.333,-0.996,9.962,-0.439,-8.85774,-0.99977,4.19408
71,2.367,-1.404,11.649,-0.071,-16.07007,8.47015,6.95223
72,2.400,1.235,13.394,1.955,-28.62360,5.86652,18.52734
73,2.433,-0.421,11.839,5.767,-0.32565,-25.70246,19.12590
74,2.467,-1.355,9.684,4.700,-8.31514,-2.29117,6.75807
75,2.500,-1.043,9.874,3.683,-14.26612,5.29168,4.76332
76,2.533,-0.917,9.970,2.695,-5.49285,1.62760,9.65162
77,2.567,0.653,9.628,2.583,-10.21700,3.39242,7.88078
78,2.600,0.936,9.641,2.167,-7.47499,-3.73841,0.69395
79,2.633,0.195,9.041,1.901,2.34185,-11.09618,0.18054
80,2.667,0.001,8.674,1.864,11.97047,-10.13202,1.43277
81,2.700,-0.025,8.538,1.714,14.23039,-6.97721,2.97570
82,2.733,0.591,8.707,1.289,4.23359,-7.84158,0.69841
83,2.767,-0.169,8.920,1.023,1.17649,-9.94517,-0.41857
84,2.800,-0.679,8.840,0.337,6.61776,-7.57996,2.23710
85,2.833,-0.249,8.495,0.243,11.01894,-5.49357,12.70834
86,2.867,0.337,9.228,0.360,14.20838,-6.21140,14.93444
87,2.900,0.222,11.162,0.481,4.37970,-14.14067,-0.10854
88,2.933,-0.455,11.017,0.500,10.83189,-8.34861,-11.17981
89,2.967,-0.352,10.417,-0.771,27.23785,-6.18953,-9.02575
90,3.000,-0.435,12.001,-0.600,11.09752,-3.71744,-8.09073
91,3.033,-2.145,12.870,2.612,-73.78171,22.94093,-28.66906
92,3.067,-1.063,10.635,5.716,-49.82496,57.17374,-30.03111
93,3.100,0.229,9.783,4.985,12.90429,14.82749,-11.92708
94,3.133,0.817,10.781,3.592,-8.83130,-0.48796,-7.10050
95,3.167,0.316,10.763,3.251,-5.41897,-12.56548,-6.40300
96,3.200,-0.469,9.373,1.981,2.96793,-14.17124,-8.67805
97,3.233,-1.682,8.272,1.769,-4.25797,-13.74997,-3.19012
98,3.267,-1.765,8.618,1.462,-8.52445,-3.28909,2.89778
99,3.300,-1.087,8.865,1.426,9.72912,0.91682,7.01467
100,3.333,-0.554,8.409,1.039,14.61487,-1.09797,3.62002
101,3.367,-0.581,7.666,0.573,9.02189,4.61183,2.68925
102,3.400,-0.933,8.663,0.582,0.69466,8.66568,-3.96758
103,3.433,-1.094,9.082,0.109,5.32618,14.82936,-15.00160
104,3.467,-0.970,9.003,0.193,5.10056,16.83919,-13.65338
105,3.500,-0.845,9.496,-0.505,3.18393,12.05296,-4.07096
106,3.533,-0.403,11.015,-0.789,-18.22590,7.08873,5.60294
107,3.567,-1.441,10.748,-1.156,-13.97170,3.70908,1.67298
108,3.600,-0.925,13.846,1.136,-12.87476,12.01552,5.63651
109,3.633,1.916,13.933,4.300,-22.58253,-21.59155,35.98388
110,3.667,-1.211,9.903,5.596,9.53481,-37.31445,24.96556
111,3.700,-2.106,9.193,4.321,-15.24765,-2.84311,2.28320
112,3.733,-0.814,11.374,3.006,-10.57693,6.50872,3.77691
113,3.767,-0.625,9.784,2.698,12.85961,-5.67658,12.22461
114,3.800,0.878,8.310,2.636,-7.38879,-0.49453,0.23245
115,3.833,0.715,9.001,1.936,-3.37241,-10.56706,-6.62702
116,3.867,0.120,9.173,1.664,9.52617,-10.96207,-7.36405
117,3.900,-0.322,8.823,1.626,18.36298,-9.55085,-2.59026
118,3.933,0.304,8.286,1.137,9.69631,-5.47499,3.14593
119,3.967,0.126,8.647,0.978,1.00178,-8.42104,3.08740
120,4.000,-0.033,8.785,0.255,4.84616,-9.44550,4.44821
121,4.033,0.030,8.572,0.409,11.51297,-11.33325,7.43387
122,4.067,0.339,9.063,0.685,17.44943,-12.67467,10.87454
123,4.100,0.169,10.244,0.741,11.34803,-14.07877,-1.33066
124,4.133,-0.804,10.127,0.305,2.44357,-13.12745,-9.83559
125,4.167,-0.127,10.454,-0.038,13.62843,-6.18421,-7.60059
126,4.200,-1.944,12.611,1.208,-20.38364,15.44468,-20.96287
127,4.233,-2.666,12.565,4.622,-75.94686,59.93441,-42.23835
128,4.267,0.976,10.814,4.841,-18.58185,33.06765,-20.31703
129,4.300,0.557,10.903,5.145,12.29583,-4.29851,-16.17408
130,4.333,-0.284,10.938,3.091,-2.52852,-10.68147,-19.42300
131,4.367,-0.781,9.699,2.719,-2.48657,-0.23978,-13.80486
132,4.400,-1.790,8.754,1.988,-11.24336,1.68798,0.59342
133,4.433,-1.297,8.733,1.298,-9.21150,7.29989,11.14842
134,4.467,-1.250,8.329,1.514,-4.30318,11.08505,9.83954
135,4.500,-0.744,8.104,1.233,6.61434,13.73563,5.46846
136,4.533,0.153,8.015,0.655,2.15016,9.01923,6.82650
137,4.567,0.194,8.189,0.315,3.67463,7.61133,3.45250
138,4.600,-0.397,8.782,-0.103,0.17277,6.36430,-3.69185
139,4.633,-0.572,8.693,-0.114,3.10818,5.05790,-9.81901
140,4.667,-0.629,8.719,0.008,3.75760,3.54919,-10.76623
141,4.700,-1.428,10.419,0.179,0.48615,5.33322,-6.21035
142,4.733,-0.771,10.937,-1.050,-11.16645,-4.35501,9.28383
143,4.767,-1.172,10.101,-1.005,-6.12280,0.79180,3.43329
144,4.800,-0.463,13.602,0.235,-18.02796,7.09806,6.30586
145,4.833,1.962,13.943,4.020,-22.07873,-29.27575,39.35130
146,4.867,-1.767,10.357,6.099,11.23994,-35.71455,25.99779
147,4.900,-2.241,9.388,4.224,-16.63201,3.79525,6.45180
148,4.933,-0.876,11.463,3.081,-11.98568,14.48133,7.38441
149,4.967,-0.679,10.184,1.816,10.28656,-2.68024,10.87617
150,5.000,0.608,8.579,2.227,-0.69872,-1.57911,-2.11710
151,5.033,1.234,8.765,1.473,-1.09242,-7.79674,-13.01576
152,5.067,0.639,9.115,1.421,8.63050,-14.43279,-11.25243
153,5.100,-0.404,8.712,1.126,24.54176,-13.70028,-4.22785
